con_code,weight
603993.SH,0.461
603259.SH,0.228
601989.SH,0.905
601988.SH,1.354
601939.SH,0.842
601888.SH,1.63
601857.SH,0.899
601818.SH,1.126
601800.SH,0.426
601766.SH,1.278
601688.SH,1.247
601668.SH,2.045
601628.SH,0.821
601601.SH,1.966
601398.SH,2.14
601390.SH,0.877
601336.SH,0.728
601328.SH,2.686
601319.SH,0.164
601318.SH,16.915
601288.SH,2.378
601229.SH,1.191
601211.SH,1.421
601186.SH,0.781
601166.SH,4.573
601138.SH,0.308
601111.SH,0.429
601088.SH,1.111
601066.SH,0.179
600887.SH,3.12
600837.SH,2.076
600703.SH,0.618
600690.SH,1.004
600585.SH,1.483
600519.SH,10.367
600340.SH,0.872
600309.SH,1.243
600276.SH,4.481
600196.SH,0.456
600104.SH,1.495
600050.SH,1.004
600048.SH,1.831
600036.SH,6.43
600031.SH,1.502
600030.SH,3.174
600029.SH,0.409
600028.SH,1.205
600019.SH,0.945
600016.SH,2.681
600000.SH,2.494
