con_code,weight
601989.SH,1.277
601988.SH,1.922
601985.SH,0.777
601901.SH,0.809
601881.SH,0.221
601857.SH,0.849
601818.SH,1.442
601800.SH,0.528
601788.SH,0.67
601766.SH,2.085
601688.SH,1.616
601668.SH,3.229
601628.SH,1.051
601601.SH,2.589
601398.SH,2.743
601390.SH,1.416
601336.SH,1.105
601328.SH,3.897
601318.SH,13.082
601288.SH,3.106
601229.SH,0.35
601211.SH,2.098
601198.SH,0.456
601186.SH,1.236
601169.SH,2.404
601166.SH,4.742
601088.SH,0.824
601006.SH,1.171
600999.SH,0.963
600958.SH,1.128
600919.SH,0.241
600887.SH,3.055
600837.SH,2.667
600606.SH,0.6
600547.SH,0.523
600519.SH,5.319
600518.SH,1.331
600485.SH,0.552
600340.SH,0.827
600111.SH,0.85
600104.SH,2.246
600100.SH,0.532
600050.SH,1.469
600048.SH,1.581
600036.SH,5.947
600030.SH,3.093
600029.SH,0.664
600028.SH,1.362
600016.SH,4.28
600000.SH,3.08
