con_code,weight
601998.SH,0.459
601989.SH,1.607
601988.SH,1.881
601985.SH,0.898
601901.SH,0.864
601857.SH,0.942
601818.SH,1.528
601800.SH,0.658
601788.SH,0.717
601766.SH,2.443
601688.SH,1.38
601668.SH,3.49
601628.SH,1.082
601601.SH,2.168
601398.SH,2.617
601390.SH,1.627
601377.SH,0.883
601336.SH,0.93
601328.SH,4.112
601318.SH,10.222
601288.SH,3.212
601211.SH,2.07
601198.SH,0.471
601186.SH,1.492
601169.SH,2.719
601166.SH,4.79
601088.SH,0.958
601006.SH,1.153
600999.SH,0.906
600958.SH,1.126
600893.SH,0.666
600887.SH,2.753
600837.SH,2.987
600637.SH,0.68
600547.SH,0.667
600519.SH,5.165
600518.SH,1.434
600485.SH,0.531
600111.SH,0.617
600109.SH,0.697
600104.SH,2.374
600100.SH,0.624
600050.SH,1.574
600048.SH,1.666
600036.SH,4.905
600030.SH,3.176
600029.SH,0.672
600028.SH,1.51
600016.SH,4.625
600000.SH,3.27
