con_code,weight
603993.SH,0.452
601989.SH,0.868
601988.SH,1.374
601939.SH,0.856
603259.SH,0.232
601888.SH,1.469
601857.SH,0.813
601818.SH,1.181
601800.SH,0.38
601766.SH,1.218
601688.SH,1.11
601668.SH,1.926
601628.SH,0.982
601601.SH,1.933
601398.SH,2.243
601390.SH,0.826
601336.SH,0.667
601328.SH,2.719
601319.SH,0.126
601318.SH,16.267
601288.SH,2.49
601229.SH,1.172
601211.SH,1.353
601186.SH,0.799
601166.SH,4.933
601138.SH,0.356
601111.SH,0.454
601088.SH,1.019
601066.SH,0.18
600887.SH,3.185
600837.SH,1.997
600703.SH,0.731
600690.SH,1.121
600585.SH,1.645
600519.SH,10.188
600340.SH,0.904
600309.SH,1.365
600276.SH,4.776
600196.SH,0.454
600104.SH,1.463
600050.SH,0.955
600048.SH,1.849
600036.SH,6.674
600031.SH,1.524
600030.SH,3.026
600029.SH,0.408
600028.SH,1.199
600019.SH,0.875
600016.SH,2.751
600000.SH,2.511
