con_code,weight
603993.SH,0.618
603259.SH,0.182
601989.SH,0.904
601988.SH,1.769
601939.SH,0.994
601888.SH,1.366
601857.SH,1.357
601818.SH,1.37
601800.SH,0.615
601766.SH,2.04
601688.SH,1.23
601668.SH,2.782
601628.SH,0.79
601601.SH,2.077
601398.SH,2.652
601390.SH,1.211
601360.SH,0.192
601336.SH,0.819
601328.SH,3.698
601318.SH,14.127
601288.SH,3.206
601229.SH,1.421
601211.SH,1.606
601186.SH,1.163
601169.SH,1.93
601166.SH,4.329
601138.SH,0.318
601088.SH,0.826
601006.SH,1.138
600887.SH,3.233
600703.SH,0.643
600690.SH,1.178
600606.SH,0.518
600585.SH,1.361
600547.SH,0.522
600519.SH,6.892
600340.SH,1.066
600309.SH,1.067
600276.SH,2.709
600196.SH,0.544
600104.SH,2.173
600050.SH,1.119
600048.SH,1.956
600036.SH,6.042
600030.SH,2.929
600029.SH,0.531
600028.SH,1.458
600019.SH,1.346
600016.SH,3.306
600000.SH,2.675
