con_code,weight
601628.SH,0.962
601985.SH,0.835
601818.SH,1.604
601766.SH,2.259
601398.SH,2.842
600887.SH,2.885
601288.SH,3.194
600109.SH,0.643
600795.SH,0.938
601186.SH,0.94
600837.SH,3.483
601336.SH,0.933
601211.SH,0.719
601800.SH,0.543
601006.SH,1.066
601377.SH,0.977
601390.SH,1.243
601669.SH,0.741
601166.SH,5.751
600893.SH,0.721
601328.SH,4.083
600050.SH,1.15
600016.SH,5.751
600029.SH,0.666
600637.SH,0.831
600000.SH,3.72
601668.SH,2.848
600104.SH,2.071
601788.SH,0.523
600028.SH,1.392
601988.SH,1.889
601919.SH,0.531
601601.SH,2.437
601998.SH,0.492
601989.SH,1.583
601727.SH,0.698
600999.SH,1.378
600030.SH,3.457
600518.SH,1.333
601169.SH,2.998
600010.SH,0.726
600048.SH,1.721
600519.SH,4.224
600036.SH,4.871
601857.SH,0.943
601688.SH,1.773
601318.SH,9.913
601088.SH,0.884
600958.SH,1.114
600111.SH,0.724
