con_code,weight
601989.SH,1.297
601988.SH,1.901
601985.SH,0.763
601901.SH,0.775
601881.SH,0.221
601857.SH,0.85
601818.SH,1.412
601800.SH,0.512
601788.SH,0.664
601766.SH,2.073
601688.SH,1.618
601668.SH,3.047
601628.SH,1.012
601601.SH,2.542
601398.SH,2.833
601390.SH,1.412
601336.SH,1.035
601328.SH,3.802
601318.SH,12.846
601288.SH,3.197
601229.SH,0.336
601211.SH,2.136
601198.SH,0.444
601186.SH,1.195
601169.SH,2.384
601166.SH,4.719
601088.SH,0.907
601006.SH,1.139
600999.SH,1.071
600958.SH,1.095
600919.SH,0.231
600887.SH,3.66
600837.SH,2.619
600606.SH,0.601
600547.SH,0.511
600519.SH,5.695
600518.SH,1.305
600485.SH,0.56
600340.SH,0.804
600111.SH,0.77
600104.SH,2.317
600100.SH,0.475
600050.SH,1.377
600048.SH,1.62
600036.SH,5.77
600030.SH,3.135
600029.SH,0.636
600028.SH,1.358
600016.SH,4.151
600000.SH,3.168
