con_code,weight
601328.SH,3.692
601988.SH,2.026
600028.SH,1.386
601818.SH,1.642
600111.SH,0.736
600036.SH,4.553
600030.SH,3.408
601088.SH,0.818
601688.SH,1.35
600010.SH,0.814
600018.SH,0.456
600893.SH,0.828
601989.SH,1.623
601169.SH,2.954
601211.SH,0.756
601668.SH,2.333
601985.SH,0.963
600958.SH,0.553
600637.SH,1.372
600795.SH,0.864
600585.SH,0.854
601398.SH,2.635
601318.SH,9.528
601006.SH,1.17
600518.SH,1.218
600150.SH,0.438
600048.SH,1.777
601628.SH,1.004
600519.SH,3.274
600999.SH,1.23
601601.SH,2.241
600109.SH,0.626
601800.SH,0.489
601901.SH,0.795
601186.SH,1.018
601669.SH,0.737
601166.SH,5.734
600016.SH,7.571
601390.SH,1.236
600887.SH,2.389
601336.SH,0.642
601766.SH,2.593
600000.SH,5.217
600837.SH,3.042
600050.SH,1.033
601998.SH,0.5
601288.SH,3.465
601857.SH,1.072
600104.SH,1.838
600015.SH,1.508
