con_code,weight
600887.SH,2.67
601727.SH,0.722
601766.SH,2.245
600518.SH,1.316
601336.SH,0.939
601398.SH,2.938
600048.SH,1.866
601088.SH,0.822
601186.SH,0.85
600111.SH,0.736
601669.SH,0.674
601211.SH,0.739
601390.SH,1.079
601288.SH,3.27
601668.SH,2.529
601857.SH,0.958
601169.SH,3.025
601818.SH,1.649
601989.SH,1.556
601919.SH,0.528
600028.SH,1.396
600837.SH,3.518
600010.SH,0.742
600519.SH,4.091
601985.SH,0.847
601628.SH,0.975
601998.SH,0.501
600050.SH,0.962
600000.SH,3.897
600030.SH,3.467
600795.SH,0.954
600999.SH,1.364
600016.SH,5.983
601318.SH,10.113
601800.SH,0.461
601988.SH,1.941
601601.SH,2.47
600036.SH,5.074
600637.SH,0.886
601377.SH,0.968
601688.SH,1.602
601788.SH,0.52
600029.SH,0.672
600104.SH,1.975
601166.SH,5.821
601006.SH,1.03
600958.SH,1.142
601328.SH,4.152
600893.SH,0.731
600109.SH,0.633
