con_code,weight
601989.SH,1.2
601988.SH,1.691
601985.SH,0.701
601901.SH,0.64
601881.SH,0.157
601857.SH,0.81
601818.SH,1.359
601800.SH,0.434
601788.SH,0.598
601766.SH,2.304
601688.SH,1.287
601668.SH,2.955
601628.SH,1.054
601601.SH,2.678
601398.SH,2.607
601390.SH,1.316
601336.SH,1.064
601328.SH,3.539
601318.SH,15.462
601288.SH,2.919
601229.SH,0.265
601211.SH,1.861
601198.SH,0.37
601186.SH,1.103
601169.SH,2.211
601166.SH,4.45
601088.SH,0.961
601006.SH,1.074
600999.SH,0.894
600958.SH,0.991
600919.SH,0.203
600887.SH,3.559
600837.SH,2.361
600606.SH,0.539
600547.SH,0.457
600519.SH,6.473
600518.SH,1.287
600485.SH,0.522
600340.SH,0.774
600111.SH,0.631
600104.SH,2.21
600100.SH,0.402
600050.SH,1.289
600048.SH,1.83
600036.SH,6.104
600030.SH,3.083
600029.SH,0.793
600028.SH,1.294
600016.SH,4.271
600000.SH,2.963
