con_code,weight
603993.SH,0.619
603259.SH,0.185
601989.SH,1.004
601988.SH,1.493
601939.SH,0.877
601888.SH,1.285
601857.SH,1.156
601818.SH,1.227
601800.SH,0.552
601766.SH,1.664
601688.SH,1.375
601668.SH,2.414
601628.SH,0.886
601601.SH,2.01
601398.SH,2.257
601390.SH,1.018
601360.SH,0.197
601336.SH,0.842
601328.SH,3.221
601318.SH,15.693
601288.SH,2.685
601229.SH,1.23
601211.SH,1.707
601186.SH,0.995
601169.SH,1.724
601166.SH,4.255
601138.SH,0.328
601088.SH,0.729
601006.SH,0.932
600887.SH,3.324
600703.SH,0.675
600690.SH,1.176
600606.SH,0.517
600585.SH,1.435
600547.SH,0.434
600519.SH,8.063
600340.SH,1.05
600309.SH,1.343
600276.SH,3.259
600196.SH,0.563
600104.SH,1.717
600050.SH,1.188
600048.SH,1.909
600036.SH,6.574
600030.SH,3.665
600029.SH,0.553
600028.SH,1.34
600019.SH,1.21
600016.SH,2.957
600000.SH,2.488
