con_code,weight
601985.SH,0.883
601766.SH,2.426
600585.SH,0.831
601088.SH,0.753
600109.SH,0.651
600010.SH,0.813
600015.SH,1.487
601668.SH,2.247
601166.SH,5.895
600018.SH,0.464
601186.SH,0.952
600958.SH,0.51
601688.SH,1.647
601988.SH,1.932
601169.SH,2.976
600637.SH,1.255
600036.SH,5.065
600048.SH,1.495
600000.SH,4.904
601328.SH,3.553
601857.SH,0.977
600016.SH,7.329
601390.SH,1.106
601601.SH,2.34
601318.SH,9.671
601288.SH,3.327
601989.SH,1.54
601818.SH,1.612
601901.SH,0.83
600795.SH,0.791
600030.SH,3.606
601211.SH,0.765
600518.SH,1.256
601669.SH,0.677
600028.SH,1.385
600999.SH,1.313
600519.SH,3.626
601006.SH,1.055
600893.SH,0.718
600111.SH,0.894
600104.SH,1.831
600050.SH,0.925
600837.SH,3.499
601628.SH,0.983
600150.SH,0.426
600887.SH,2.55
601336.SH,0.722
601800.SH,0.458
601998.SH,0.485
601398.SH,2.566
