con_code,weight
601998.SH,0.507
601989.SH,1.683
601988.SH,1.922
601985.SH,0.835
601901.SH,0.823
601857.SH,0.942
601818.SH,1.613
601800.SH,0.674
601788.SH,0.737
601766.SH,2.455
601688.SH,1.353
601668.SH,3.4
601628.SH,1.039
601601.SH,2.124
601398.SH,2.572
601390.SH,1.618
601377.SH,0.885
601336.SH,0.867
601328.SH,4.218
601318.SH,9.879
601288.SH,3.146
601211.SH,2.057
601198.SH,0.5
601186.SH,1.473
601169.SH,2.881
601166.SH,5.327
601088.SH,0.944
601006.SH,1.109
600999.SH,0.917
600958.SH,1.126
600893.SH,0.647
600887.SH,2.826
600837.SH,2.911
600637.SH,0.729
600547.SH,0.655
600519.SH,4.784
600518.SH,1.379
600485.SH,0.526
600111.SH,0.65
600109.SH,0.715
600104.SH,2.192
600100.SH,0.598
600050.SH,1.561
600048.SH,1.671
600036.SH,4.872
600030.SH,3.124
600029.SH,0.697
600028.SH,1.487
600016.SH,4.94
600000.SH,3.411
