con_code,weight
601288.SH,3.166
601669.SH,0.634
600887.SH,3.472
601628.SH,0.887
601166.SH,4.365
601668.SH,2.735
601318.SH,14.337
600958.SH,0.788
600050.SH,1.126
601398.SH,2.813
600028.SH,1.579
600837.SH,2.007
601211.SH,1.442
600016.SH,3.967
601989.SH,1.014
600999.SH,0.817
600606.SH,0.571
600547.SH,0.451
601766.SH,1.534
601229.SH,0.283
600111.SH,0.595
601988.SH,1.75
601878.SH,0.095
601328.SH,3.691
601169.SH,2.187
600036.SH,6.575
601857.SH,1.077
603993.SH,0.437
600518.SH,1.451
600019.SH,1.776
600309.SH,1.083
601390.SH,0.899
600000.SH,2.963
600048.SH,2.031
601985.SH,0.677
600340.SH,0.746
600919.SH,1.082
600029.SH,0.79
601601.SH,2.159
601336.SH,0.785
601818.SH,1.398
600030.SH,3.249
601088.SH,0.901
601006.SH,1.072
601186.SH,0.991
600519.SH,7.236
600104.SH,2.433
601800.SH,0.443
601688.SH,1.301
601881.SH,0.141
