con_code,weight
601919.SH,0.561
601668.SH,4.062
600795.SH,0.948
600958.SH,1.105
601328.SH,3.96
601336.SH,0.949
600000.SH,3.649
601211.SH,0.747
600519.SH,3.943
600036.SH,4.706
600109.SH,0.631
600111.SH,0.696
601800.SH,0.602
601288.SH,3.018
600518.SH,1.261
601390.SH,1.348
600637.SH,0.8
601006.SH,1.072
601818.SH,1.602
600029.SH,0.668
600999.SH,1.363
600887.SH,2.95
601788.SH,0.508
601985.SH,0.841
600104.SH,2.054
601669.SH,0.816
601998.SH,0.507
600010.SH,0.716
601377.SH,0.997
601088.SH,0.824
601727.SH,0.65
600893.SH,0.672
601688.SH,1.593
601166.SH,5.524
601628.SH,1.057
601318.SH,9.679
601766.SH,2.701
601186.SH,1.068
601988.SH,1.819
600837.SH,3.336
601169.SH,3.028
600030.SH,3.436
600050.SH,1.389
600028.SH,1.324
601989.SH,1.628
600016.SH,5.524
601398.SH,2.697
601601.SH,2.335
600048.SH,1.728
601857.SH,0.91
