con_code,weight
603993.SH,0.582
603259.SH,0.17
601989.SH,0.845
601988.SH,1.665
601939.SH,1.019
601888.SH,1.142
601857.SH,1.272
601818.SH,1.398
601800.SH,0.536
601766.SH,1.784
601688.SH,1.342
601668.SH,2.758
601628.SH,0.814
601601.SH,2.079
601398.SH,2.62
601390.SH,1.07
601360.SH,0.171
601336.SH,0.754
601328.SH,3.686
601318.SH,14.644
601288.SH,3.059
601229.SH,1.35
601211.SH,1.623
601186.SH,0.997
601169.SH,1.896
601166.SH,4.388
601138.SH,0.292
601088.SH,0.842
601006.SH,1.091
600887.SH,3.155
600703.SH,0.515
600690.SH,1.256
600606.SH,0.502
600585.SH,1.394
600547.SH,0.489
600519.SH,7.437
600340.SH,1.055
600309.SH,1.151
600276.SH,2.8
600196.SH,0.501
600104.SH,2.001
600050.SH,1.061
600036.SH,6.467
600030.SH,3.085
600029.SH,0.526
600048.SH,1.973
600028.SH,1.528
600019.SH,1.34
600016.SH,3.17
600000.SH,2.704
