con_code,weight
603993.SH,0.367
601989.SH,1.159
601988.SH,1.686
601985.SH,0.692
601881.SH,0.137
601878.SH,0.123
601857.SH,1.056
601818.SH,1.3
601800.SH,0.394
601766.SH,1.781
601688.SH,1.136
601669.SH,0.668
601668.SH,2.727
601628.SH,1.022
601601.SH,2.624
601398.SH,2.695
601390.SH,0.945
601336.SH,1.18
601328.SH,3.439
601318.SH,15.277
601288.SH,2.951
601229.SH,0.245
601211.SH,1.403
601186.SH,1.033
601169.SH,2.104
601166.SH,4.268
601088.SH,0.924
601006.SH,1.087
600999.SH,0.791
600958.SH,0.87
600919.SH,1.026
600887.SH,3.943
600837.SH,2.099
600606.SH,0.537
600547.SH,0.467
600519.SH,7.063
600518.SH,1.337
600340.SH,0.748
600309.SH,1.045
600111.SH,0.641
600104.SH,2.263
600050.SH,1.157
600048.SH,2.029
600036.SH,6.032
600030.SH,2.871
600029.SH,0.844
600028.SH,1.299
600019.SH,1.539
600016.SH,3.997
600000.SH,2.979
