con_code,weight
603993.SH,0.292
601989.SH,0.835
601988.SH,1.654
601881.SH,0.22
601878.SH,0.061
601857.SH,1.086
601818.SH,1.267
601800.SH,0.45
601766.SH,1.328
601688.SH,1.095
601668.SH,2.641
601628.SH,0.847
601601.SH,2.333
601398.SH,2.643
601390.SH,0.892
601360.SH,0.235
601336.SH,0.892
601328.SH,3.426
601318.SH,14.47
601288.SH,3.024
601229.SH,1.339
601211.SH,1.223
601186.SH,1.022
601169.SH,1.909
601166.SH,4.176
601088.SH,0.789
601006.SH,1.154
600999.SH,0.669
600958.SH,0.709
600887.SH,3.485
600703.SH,1.004
600690.SH,1.367
600606.SH,0.511
600585.SH,1.671
600547.SH,0.394
600519.SH,7.915
600340.SH,0.674
600309.SH,1.813
600276.SH,3.3
600111.SH,0.525
600104.SH,2.423
600050.SH,1.052
600048.SH,1.871
600036.SH,6.35
600030.SH,2.878
600029.SH,0.54
600028.SH,1.541
600019.SH,1.678
600016.SH,3.74
600000.SH,2.589
