con_code,weight
600919.SH,1.074
601288.SH,3.167
601601.SH,2.26
600887.SH,3.669
601669.SH,0.653
601390.SH,0.873
600104.SH,2.526
600606.SH,0.573
601229.SH,0.269
600547.SH,0.457
601878.SH,0.099
601186.SH,0.953
600309.SH,1.055
601668.SH,2.752
600958.SH,0.784
600518.SH,1.413
601398.SH,2.783
600016.SH,4.002
601800.SH,0.416
603993.SH,0.476
600340.SH,0.822
600999.SH,0.841
601988.SH,1.755
601818.SH,1.377
601628.SH,0.897
600048.SH,2.031
600036.SH,6.357
601881.SH,0.142
601766.SH,1.554
600519.SH,7.278
600111.SH,0.601
600029.SH,0.774
601989.SH,1.053
600050.SH,1.109
601211.SH,1.358
601166.SH,4.408
601006.SH,1.043
600019.SH,1.596
600000.SH,2.898
601318.SH,14.99
600030.SH,3.098
601328.SH,3.598
601088.SH,0.874
601336.SH,0.813
600837.SH,1.97
600028.SH,1.443
601985.SH,0.665
601857.SH,1.048
601169.SH,2.157
601688.SH,1.193
