con_code,weight
601998.SH,0.446
601989.SH,1.342
601988.SH,1.85
601985.SH,0.848
601901.SH,0.873
601857.SH,0.894
601818.SH,1.495
601800.SH,0.562
601788.SH,0.711
601766.SH,2.32
601688.SH,1.351
601668.SH,3.336
601628.SH,1.101
601601.SH,2.245
601398.SH,2.665
601390.SH,1.563
601377.SH,0.82
601336.SH,1.042
601328.SH,4.009
601318.SH,11.491
601288.SH,3.185
601211.SH,2.074
601198.SH,0.441
601186.SH,1.306
601169.SH,2.56
601166.SH,4.855
601088.SH,0.998
601006.SH,1.197
600999.SH,0.915
600958.SH,1.017
600893.SH,0.451
600887.SH,2.771
600837.SH,2.914
600637.SH,0.663
600547.SH,0.499
600519.SH,5.238
600518.SH,1.489
600485.SH,0.502
600111.SH,0.562
600109.SH,0.596
600104.SH,2.481
600100.SH,0.591
600050.SH,1.491
600048.SH,1.623
600036.SH,5.443
600030.SH,3.045
600029.SH,0.713
600028.SH,1.551
600016.SH,4.468
600000.SH,3.397
