con_code,weight
601166.SH,5.763
600028.SH,1.376
601006.SH,1.21
600518.SH,1.202
600016.SH,7.586
601985.SH,0.988
601766.SH,2.717
600887.SH,2.418
601998.SH,0.508
601668.SH,2.299
601169.SH,2.826
600010.SH,0.864
601628.SH,1.018
600958.SH,0.574
600036.SH,4.62
600999.SH,1.3
601211.SH,0.792
601398.SH,2.643
600837.SH,2.928
601088.SH,0.792
601818.SH,1.699
600109.SH,0.607
600048.SH,1.68
601669.SH,0.778
601857.SH,1.083
600000.SH,4.71
600637.SH,1.411
601901.SH,0.833
600018.SH,0.453
600050.SH,1.026
601800.SH,0.493
601288.SH,3.416
600795.SH,0.846
600015.SH,1.522
601186.SH,1.041
600111.SH,0.746
601390.SH,1.33
601688.SH,1.423
601328.SH,3.765
601989.SH,1.698
600030.SH,3.41
600893.SH,0.832
600585.SH,0.786
601318.SH,9.77
600104.SH,1.84
601988.SH,2.028
601336.SH,0.688
601601.SH,2.186
600519.SH,3.013
600150.SH,0.462
