date,cash,daily_pnl,margin,market_value,position_pnl,total_value,trading_pnl,transaction_cost
2017-03-31,45514838.431,-192000.0,3536400.0,-35364000.0,-192000.0,49051238.431,0.0,0.0
2017-04-05,45075938.431,-399000.0,3576300.0,-35763000.0,-399000.0,48652238.431,0.0,0.0
2017-04-06,45079238.431,3000.0,3576000.0,-35760000.0,3000.0,48655238.431,0.0,0.0
2017-04-07,45105638.431,24000.0,3573600.0,-35736000.0,24000.0,48679238.431,0.0,0.0
2017-04-10,45188138.431,75000.0,3566100.0,-35661000.0,75000.0,48754238.431,0.0,0.0
2017-04-11,45244238.431,51000.0,3561000.0,-35610000.0,51000.0,48805238.431,0.0,0.0
2017-04-12,45316838.431,66000.0,3554400.0,-35544000.0,66000.0,48871238.431,0.0,0.0
2017-04-13,45353138.431,33000.0,3551100.0,-35511000.0,33000.0,48904238.431,0.0,0.0
2017-04-14,45643538.431,264000.0,3524700.0,-35247000.0,264000.0,49168238.431,0.0,0.0
2017-04-17,45594038.431,-45000.0,3529200.0,-35292000.0,-45000.0,49123238.431,0.0,0.0
2017-04-18,45838238.431,222000.0,3507000.0,-35070000.0,222000.0,49345238.431,0.0,0.0
2017-04-19,46105538.431,243000.0,3482700.0,-34827000.0,243000.0,49588238.431,0.0,0.0
2017-04-20,46049438.431,-51000.0,3487800.0,-34878000.0,-51000.0,49537238.431,0.0,0.0
2017-04-21,45947138.431,-93000.0,3497100.0,-34971000.0,-93000.0,49444238.431,0.0,0.0
2017-04-24,46036238.431,81000.0,3489000.0,-34890000.0,81000.0,49525238.431,0.0,0.0
2017-04-25,45891038.431,-132000.0,3502200.0,-35022000.0,-132000.0,49393238.431,0.0,0.0
2017-04-26,45891038.431,0.0,3502200.0,-35022000.0,0.0,49393238.431,0.0,0.0
2017-04-27,45795338.431,-87000.0,3510900.0,-35109000.0,-87000.0,49306238.431,0.0,0.0
2017-04-28,45871238.431,69000.0,3504000.0,-35040000.0,69000.0,49375238.431,0.0,0.0
2017-05-02,45993338.431,111000.0,3492900.0,-34929000.0,111000.0,49486238.431,0.0,0.0
2017-05-03,46075838.431,75000.0,3485400.0,-34854000.0,75000.0,49561238.431,0.0,0.0
2017-05-04,46197938.431,111000.0,3474300.0,-34743000.0,111000.0,49672238.431,0.0,0.0
2017-05-05,46310138.431,102000.0,3464100.0,-34641000.0,102000.0,49774238.431,0.0,0.0
2017-05-08,46247438.431,-57000.0,3469800.0,-34698000.0,-57000.0,49717238.431,0.0,0.0
2017-05-09,46240838.431,-6000.0,3470400.0,-34704000.0,-6000.0,49711238.431,0.0,0.0
2017-05-10,46125338.431,-105000.0,3480900.0,-34809000.0,-105000.0,49606238.431,0.0,0.0
2017-05-11,45904238.431,-201000.0,3501000.0,-35010000.0,-201000.0,49405238.431,0.0,0.0
2017-05-12,45379538.431,-477000.0,3548700.0,-35487000.0,-477000.0,48928238.431,0.0,0.0
2017-05-15,45264038.431,-105000.0,3559200.0,-35592000.0,-105000.0,48823238.431,0.0,0.0
2017-05-16,45148538.431,-105000.0,3569700.0,-35697000.0,-105000.0,48718238.431,0.0,0.0
2017-05-17,45623738.431,432000.0,3526500.0,-35265000.0,432000.0,49150238.431,0.0,0.0
2017-05-18,45709538.431,78000.0,3518700.0,-35187000.0,78000.0,49228238.431,0.0,0.0
2017-05-19,45666638.431,-39000.0,3522600.0,-35226000.0,-39000.0,49189238.431,0.0,0.0
2017-05-22,45379538.431,-261000.0,3548700.0,-35487000.0,-261000.0,48928238.431,0.0,0.0
2017-05-23,44907638.431,-429000.0,3591600.0,-35916000.0,-429000.0,48499238.431,0.0,0.0
2017-05-24,44957138.431,45000.0,3587100.0,-35871000.0,45000.0,48544238.431,0.0,0.0
2017-05-25,43686638.431,-1155000.0,3702600.0,-37026000.0,-1155000.0,47389238.431,0.0,0.0
2017-05-26,43752638.431,60000.0,3696600.0,-36966000.0,60000.0,47449238.431,0.0,0.0
2017-05-31,43610738.431,-129000.0,3709500.0,-37095000.0,-129000.0,47320238.431,0.0,0.0
2017-06-01,43293938.431,-288000.0,3738300.0,-37383000.0,-288000.0,47032238.431,0.0,0.0
2017-06-02,43666838.431,339000.0,3704400.0,-37044000.0,339000.0,47371238.431,0.0,0.0
2017-06-05,44151938.431,441000.0,3660300.0,-36603000.0,441000.0,47812238.431,0.0,0.0
2017-06-06,43864838.431,-261000.0,3686400.0,-36864000.0,-261000.0,47551238.431,0.0,0.0
