date,医药生物,综合,化工,建筑材料,有色金属,采掘,钢铁,电气设备,轻工制造,食品饮料,公用事业,银行,交通运输,休闲服务,家用电器,纺织服装,建筑装饰,计算机,国防军工,房地产,传媒,汽车,机械设备,非银金融,通信,商业贸易,电子,农林牧渔
2019-05-07,2,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-08,2,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-09,2,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-10,2,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-13,2,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-14,2,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-15,2,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-16,2,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-17,2,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-20,2,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-21,2,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-22,2,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-23,2,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-24,2,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-27,2,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-28,2,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-29,2,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-30,2,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-05-31,2,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-06-03,3,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-06-04,3,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-06-05,3,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-06-06,3,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,3,1,3,2,1,2,1,1,1,2,1
2019-06-10,3,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,3,1,4,2,1,2,1,1,1,2,1
2019-06-11,3,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,4,2,1,2,1,1,1,2,1
2019-06-12,3,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,4,2,1,2,1,1,1,2,1
2019-06-13,3,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,4,2,1,2,1,1,1,2,1
2019-06-14,3,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,4,2,1,2,1,1,1,2,1
2019-06-17,3,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,4,2,1,2,1,1,1,2,1
2019-06-18,3,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,4,2,1,2,1,1,1,2,1
2019-06-19,3,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,4,2,1,2,1,1,1,2,1
2019-06-20,3,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,4,2,1,2,1,1,1,2,1
2019-06-21,3,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,4,2,1,2,1,1,1,2,1
2019-06-24,3,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,4,2,1,2,1,1,1,2,1
2019-06-25,3,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,4,2,1,2,1,1,1,2,1
2019-06-26,3,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,4,2,1,2,1,1,1,2,1
2019-06-27,3,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,4,2,1,2,1,1,1,2,1
2019-06-28,3,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,4,2,1,2,1,1,1,2,1
2019-07-01,4,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,4,2,1,2,1,1,1,2,1
2019-07-02,4,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,3,2,1,1,1,1,1,2,1
2019-07-03,4,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,3,2,1,1,1,1,1,2,1
2019-07-04,4,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,3,2,1,1,1,1,1,2,1
2019-07-05,4,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,3,2,1,1,1,1,1,2,1
2019-07-08,4,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,3,2,1,1,1,1,1,2,1
2019-07-09,4,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,3,2,1,1,1,1,1,2,1
2019-07-10,4,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,3,2,1,1,1,1,1,2,1
2019-07-11,4,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,3,2,1,1,1,1,1,2,1
2019-07-12,4,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,3,2,1,1,1,1,1,2,1
2019-07-15,4,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,3,2,1,1,1,1,1,2,1
2019-07-16,4,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-07-17,4,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-07-18,4,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-07-19,4,0,2,1,1,1,1,2,1,1,1,0,2,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-07-22,5,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-07-23,5,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-07-24,5,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-07-25,5,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-07-26,5,0,2,1,1,1,1,2,1,1,1,0,3,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-07-29,5,0,2,1,2,1,1,2,1,1,1,0,3,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-07-30,5,0,2,1,2,1,1,2,1,1,1,0,3,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-07-31,5,0,2,1,2,1,1,2,1,1,1,0,3,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-08-01,5,0,2,1,2,1,1,2,1,1,1,0,3,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-08-02,5,0,2,1,2,1,1,2,1,1,1,0,3,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-08-05,5,0,2,1,2,1,1,2,1,1,1,0,3,1,1,0,2,2,1,2,2,1,1,1,1,1,2,1
2019-08-06,5,0,2,1,2,1,1,2,1,1,1,0,3,1,1,0,2,2,1,2,2,1,1,1,1,1,2,1
2019-08-07,5,0,2,1,2,1,1,2,1,1,1,0,3,1,1,0,2,2,1,2,2,1,1,1,1,1,2,1
2019-08-08,5,0,2,1,2,1,1,2,1,1,1,0,3,1,1,0,2,2,1,2,2,1,1,1,1,1,2,1
2019-08-09,5,0,2,1,2,1,1,2,1,1,1,0,3,1,1,0,2,2,1,2,2,1,1,1,1,1,2,1
2019-08-12,5,0,2,1,2,1,1,3,1,1,1,0,3,1,1,0,2,2,1,2,2,1,1,1,1,1,2,1
2019-08-13,5,0,2,1,2,1,1,3,1,1,1,0,3,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-08-14,5,0,2,1,2,1,1,3,1,1,1,0,3,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-08-15,5,0,2,1,2,1,1,3,1,1,1,0,3,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-08-16,5,0,2,1,2,1,1,3,1,1,1,0,3,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-08-19,5,0,2,1,2,1,1,3,1,1,1,0,3,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-08-20,5,0,2,1,2,1,1,3,1,1,1,0,1,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-08-21,5,0,2,1,2,1,1,3,1,1,1,0,1,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-08-22,5,0,2,1,2,1,1,3,1,1,1,0,1,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-08-23,5,0,2,1,2,1,1,3,1,1,1,0,1,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-08-26,5,0,2,1,2,1,1,3,1,1,1,0,1,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-08-27,5,0,2,1,2,1,1,3,1,1,1,0,1,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-08-28,5,0,2,1,2,1,1,3,1,1,1,0,1,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-08-29,5,0,2,1,2,1,1,3,1,1,1,0,1,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-08-30,5,0,2,1,2,1,1,3,1,1,1,0,1,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-09-02,5,0,2,1,2,1,1,3,1,1,1,0,1,1,1,0,1,2,1,2,2,1,1,1,1,1,2,1
2019-09-03,5,0,2,1,2,1,1,3,1,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,2,1
2019-09-04,5,0,2,1,2,1,1,3,1,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,2,1
2019-09-05,5,0,2,1,2,1,1,3,1,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,2,1
2019-09-06,5,0,2,1,2,1,1,3,1,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,2,1
2019-09-09,5,0,2,1,2,1,1,3,1,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,2,1
2019-09-10,5,0,2,1,2,1,1,3,0,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,2,1
2019-09-11,5,0,2,1,2,1,1,3,0,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,2,1
2019-09-12,5,0,2,1,2,1,1,3,0,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,2,1
2019-09-16,5,0,2,1,2,1,1,3,0,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,3,1
2019-09-17,5,0,2,1,2,1,1,3,0,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,3,1
2019-09-18,5,0,2,1,2,1,1,3,0,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,3,1
2019-09-19,5,0,2,1,2,1,1,3,0,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,3,1
2019-09-20,5,0,2,1,2,1,1,3,0,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,3,1
2019-09-23,5,0,2,1,2,1,1,3,0,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,3,1
2019-09-24,5,0,2,1,2,1,1,3,0,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,3,1
2019-09-25,5,0,2,1,2,1,1,3,0,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,3,1
2019-09-26,5,0,2,1,2,1,1,3,0,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,3,1
2019-09-27,5,0,2,1,2,1,1,3,0,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,3,1
2019-09-30,5,0,2,1,2,1,1,3,0,1,1,0,1,1,1,0,1,2,1,1,2,1,1,1,1,1,3,1
2019-10-08,5,0,2,1,2,1,1,3,0,1,1,1,1,1,1,0,1,2,1,1,2,1,1,1,1,1,3,1
2019-10-09,4,0,2,1,2,1,0,3,0,1,1,1,1,1,1,0,1,2,1,1,2,1,1,1,1,1,3,1
2019-10-10,4,0,2,1,2,1,0,3,0,1,1,1,1,1,1,0,1,2,1,1,2,1,1,1,1,1,3,1
2019-10-11,4,0,2,1,2,1,0,3,0,1,1,1,1,1,1,0,1,2,1,1,2,1,1,1,1,1,3,1
2019-10-14,4,0,2,1,2,1,0,3,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-10-15,4,0,2,1,2,1,0,3,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-10-16,4,0,2,1,2,1,0,3,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-10-17,4,0,2,1,2,1,0,3,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-10-18,4,0,2,1,2,1,0,3,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-10-21,4,0,2,1,2,1,0,3,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-10-22,4,0,2,1,2,1,0,3,0,1,1,0,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-10-23,4,0,2,1,2,1,0,3,0,1,1,0,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-10-24,4,0,2,1,2,1,0,3,0,1,1,0,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-10-25,4,0,2,1,2,1,0,3,0,1,1,0,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-10-28,4,0,2,1,2,1,0,3,0,1,1,0,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-10-29,4,0,2,1,2,1,0,3,0,1,1,0,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-10-30,4,0,2,1,2,1,0,3,0,1,1,0,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-10-31,4,0,2,1,2,1,0,3,0,1,1,0,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-01,4,0,2,1,2,1,0,3,0,1,1,0,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-04,4,0,2,1,2,1,0,3,0,1,1,3,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-05,4,0,2,1,2,1,0,2,0,1,1,3,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-06,4,0,2,1,2,1,0,2,0,1,1,3,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-07,4,0,2,1,2,1,0,2,0,1,1,3,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-08,4,0,2,1,2,1,0,2,0,1,1,3,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-11,4,0,2,1,2,1,0,2,0,1,1,4,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-12,4,0,2,1,2,1,0,2,0,1,1,4,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-13,4,0,2,1,2,1,0,2,0,1,1,4,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-14,4,0,2,1,2,1,0,2,0,1,1,4,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-15,4,0,2,1,2,1,0,2,0,1,1,4,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-18,4,0,2,1,2,1,0,2,0,1,1,4,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-19,4,0,2,1,2,1,0,2,0,1,1,4,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-20,4,0,2,1,2,1,0,2,0,1,1,4,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-21,4,0,2,1,2,1,0,2,0,1,1,4,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-22,4,0,2,1,2,1,0,2,0,1,1,4,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-25,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-26,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-27,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-28,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-11-29,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-12-02,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-12-03,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-12-04,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-12-05,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-12-06,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-12-09,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-12-10,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-12-11,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-12-12,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-12-13,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,3,1
2019-12-16,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,5,1
2019-12-17,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,5,1
2019-12-18,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,5,1
2019-12-19,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,5,1
2019-12-20,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,5,1
2019-12-23,4,0,2,1,3,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,5,1
2019-12-24,4,0,2,1,3,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,5,1
2019-12-25,4,0,2,1,3,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,5,1
2019-12-26,4,0,2,1,3,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,5,1
2019-12-27,4,0,2,1,3,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,5,1
2019-12-30,4,0,2,1,3,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,5,1
2019-12-31,4,0,2,1,2,1,0,2,0,1,1,5,1,1,1,0,1,3,1,1,2,1,1,1,1,1,5,1
