,000338.SZ,000540.SZ,000656.SZ,000661.SZ,000703.SZ,000825.SZ,000895.SZ,000898.SZ,000963.SZ,000977.SZ,001979.SZ,002007.SZ,002032.SZ,002129.SZ,002146.SZ,002179.SZ,002299.SZ,002311.SZ,002353.SZ,002399.SZ,002410.SZ,002493.SZ,002607.SZ,002624.SZ,300015.SZ,300033.SZ,300122.SZ,300142.SZ,300144.SZ,300146.SZ,300408.SZ,300498.SZ,600009.SH,600028.SH,600030.SH,600038.SH,600276.SH,600309.SH,600332.SH,600340.SH,600346.SH,600436.SH,600438.SH,600489.SH,600585.SH,600588.SH,600600.SH,600733.SH,600886.SH,600900.SH,601155.SH,601186.SH,601225.SH,601288.SH,601328.SH,601688.SH,601818.SH,601877.SH,601888.SH,601899.SH,603000.SH,603288.SH,603899.SH
0,-0.007229401089332944,0.02873245557954727,-0.01389397265823292,-0.008085675139981603,0.022351446829967384,-0.0053286386166123976,0.004332913159672145,-0.004491443754390663,-0.003996913872891657,-0.016112607625532845,-0.00952656481799338,0.0146443010652037,0.022596769149046698,0.009904405149728908,-0.005924829311627204,0.0065915161140725105,0.013764595497038243,0.0008114978722365173,-0.013704027564012743,-0.0016284412059565116,-0.0010816977493797394,-0.0008982379564104072,0.0214926811109312,0.02192453233445564,-0.004119211816011056,0.025667137743530563,0.0017173698324600415,0.02903991142672873,0.006217605391703392,0.00826407549615065,-0.0025610017064395148,-0.00017420967207806785,-0.0014080987396052718,0.002055333611046232,-0.007640137275328205,-0.007682593608285026,0.0010937804100236293,-0.02015146795981972,-0.01380731538563893,-0.007301513801454192,0.0611224637582824,-0.0040700386557961455,0.010220203411896906,0.006249357426032016,0.002885439540820663,-0.017910389897428613,-0.0026397054320159642,0.004820742695325967,-0.008518323593912129,-0.006006482746411025,-0.025094304647680588,-0.004489157307366779,8.947688691717525e-05,-0.0004992240833763119,-0.007021380760529465,0.0056619192983815405,-0.004369109626869398,-0.016500742872403162,-0.012209202305664387,-0.002514006739450658,-0.002400384085216293,-0.003648670277660901,-0.0026283143962529125
1,0.0063019282656474026,0.032739391438206984,-0.003981437957791136,0.00898467241333147,0.0035057337786148827,-0.012523671903998234,0.013906363329455058,0.005790950324819061,0.0004179660379874155,0.0032564642953238393,0.008771367224132173,0.016202179797221324,0.008365888433604326,0.003451029055743055,0.009184799315281985,0.007543424470604357,0.02139505851061352,0.0038521346156610357,-0.003687757585336785,0.0006592322904724302,0.01719009234466297,0.0037422890486488295,0.0018488288531693343,0.02323072938376141,0.010293500306395734,-0.006251029904846546,0.018221934602573688,0.000343613121022478,-0.007171871554881284,-0.014911558378181897,-0.0010097398925568287,-0.00021139111664523545,0.003772660664502285,0.0018623254717335554,-0.004411970623512115,0.005633350296947597,0.007878996795510008,-0.017429374823704567,0.003397001261138132,0.004947761265966973,-0.003606615776028669,0.02031655581500261,0.007225147384193241,0.021783533924567503,0.005872713762157001,0.0160385637885391,0.002227852784391324,0.026007823357841825,0.007376655045222441,0.008906607147179672,0.01303549712677528,-0.004697755003986013,0.008890401596652357,0.004645056717095835,0.0075730166341517816,0.010715255307113794,0.007555167575513099,0.010230865033844915,0.0034750622331865123,0.004983177622937766,0.010024750424731036,0.005506903313435657,0.003946370751751025
2,0.008452055249734573,0.07323564739931081,0.024414785285239028,0.005919683479669039,0.012027249138272559,0.0006685136443987218,-0.002567313617087109,0.0068892661562606535,0.00410696011312093,-0.010639010165154651,0.0024763356622975892,-0.0031193897537238925,-0.003570437480721108,0.04664742674797039,0.0014457693639393055,-0.007736196816786147,-0.0008181021726134532,-0.0028661527317013877,0.01043543037327448,-0.00036575512108317967,-0.008669303995814762,0.010287392431620685,-0.008663397330492059,-0.0077783662551046484,-0.009962666248171392,0.0011036016627709098,-0.0023388661053538647,0.012711111957164395,-0.0074032863835281236,0.003309799305783169,-0.0032272335256627745,-0.003236674464950449,-0.0040537176823888035,0.006525563120046198,0.0005601049065189984,0.007741271423494457,0.001964122917825368,0.01969963443615596,0.0036121742665705015,-0.005453236242595658,-0.010025988084078038,-0.0033230422248336595,-0.0008069483765529954,-0.006153307359381531,-0.0004511122974622888,-0.008169076401546634,-0.00018400314887818592,0.013564822644034144,-0.003138696335591561,-0.005145657443785472,-0.002300321864153305,0.016937106894723417,-0.007226627049985041,-0.0017783674233941922,-0.0002331537916874037,-0.005806533949862146,-0.00039413018393747866,-0.003394698576586337,-0.003283705458391609,-0.001669971783716549,-0.006577775687394288,-0.0037835253017202727,-0.005488758077344736
3,0.007358754690345311,0.0008566325605738303,0.010053176541137241,-0.0038308806096613744,0.010649096492904334,0.012895586875022314,0.0024959118546735715,0.004029754122450004,0.012878140049648138,-0.005226419359800318,0.009538460547893476,0.00171354280176027,0.016329909568669167,-0.006571657819040832,0.028403221482653687,0.0029030922886296626,-0.018710111417974462,0.008272740611910521,-0.007740748360067681,0.002619177743785552,0.005419516437199283,-0.005077431708360973,0.0036547047141471775,-0.0022489713832223907,0.0015124858450511866,-0.010101518991804429,0.015613819936620544,0.003523775197244463,-0.001623852635090096,-0.002514066869047329,0.018978934023419488,-0.005593083377780926,0.015528408502080841,0.004304532535702451,0.0006617597872177456,-0.0005050023880905461,0.010037913435514308,0.0126182363575648,-0.00010324049331238558,0.034805478563148334,0.016740248205721377,0.011375663467852334,0.0004306333063695977,0.003803640845389435,0.013730637718615277,-0.010125887723691052,0.005221761171078278,0.010697298175683134,0.0070755797552007815,0.005528889751454896,0.017332466807215712,0.0059306747334626824,0.012472850597091844,0.0051723868506444795,0.002607803018702448,-0.002736744847491281,-0.0006649226535182387,-0.0014355887507936232,0.013402045292151022,0.0012557400634942767,-0.009481906931860415,0.015123534950709575,-0.0017324771959284075
4,0.013971317978127314,-0.0195647305865488,-0.008634252378076482,0.010980182477245016,9.004038922512881e-05,0.00968622467691321,-0.0010969893537915117,0.014369417665638838,0.004804678618828443,0.0019895919258721665,0.0019968610426530187,-0.0139889766779346,0.004802500972567748,-0.00018239473776148664,-0.0031799877097407714,0.008434417860410973,0.003444211257267473,0.006311070373278322,-0.0065958839567770225,0.010776873994769284,0.00773979217992258,0.004521823601133545,-0.007067044095290346,0.007634782497377244,0.006275344721108286,0.0016326540450428695,0.008331482648828601,0.005452901647441408,-0.00257698785152672,-0.005617399917999875,-0.0030479424437378838,-0.008229352119481373,0.006406431555752347,0.0043898814510684465,0.003481909654523787,-0.0016501953269322366,0.012343960123032294,0.01446147747685371,0.00787791784020718,-0.0039105363604567175,0.014137818578701713,0.0012871055262992073,0.008841082940179596,-0.004856125015550641,0.009467381834342259,0.012312814368149369,0.0013209203302608648,0.013562508383031474,0.002692675821717159,0.00898203099881526,0.006024828110521498,-0.0011377733660096526,0.02140419900132782,0.011805041344876602,0.008566734189743616,0.013885116503359538,0.006808141832886746,-0.0005551782000067691,0.0073329093853811795,0.008074970583854849,-0.0006655721597829257,0.00697301968152575,0.003447354086012483
5,0.013431574456325786,-0.0002436350821079481,-0.0002727380697861747,0.02016893544361671,0.011256578467342541,0.0011145323686039329,0.012066489125974343,-0.0007132293610958043,0.00868089741248238,0.008025937490931731,0.0017078581717318415,-0.002210280622232581,0.006097200729408127,-0.004930861103294137,-0.005251541782240097,0.010447223021561406,-0.009659715328716343,0.013748175593706558,-0.007202730659812591,-0.020435901240378928,0.007736470045681344,0.024144053221001445,-0.0168643980239178,0.002215529876051101,0.01721993660696096,-0.006451773438037221,0.0119425632857669,0.02502880600648652,-0.0008148775251831718,0.012451341528426326,0.001127108949364663,0.005773588323306009,0.012144243279530531,0.0021252540171736267,0.004912647031465578,0.002266869002314561,0.014454237906700612,0.016772026603008434,0.008989999199021815,-0.002794830825719166,0.012789859682257956,0.008095509553634583,0.03564184295282013,-0.010118137245077034,0.01298164086551202,0.001522999670938366,0.013048175918625707,-0.0052587156831970325,-0.0018936241841198038,0.0011055308144296435,0.03374969185317612,-0.006420044754399076,0.0011363619776552287,-0.0009241700027996967,-0.0036679081518017423,-0.009976641058762259,-0.0021998104574314963,0.02192309657507516,0.024153224458952002,0.006919883252620085,-0.01643465405736436,0.016653904709991268,0.01825388879860224
6,0.0006486005470042053,-0.0019274715006629504,0.0051884451852220684,0.003871076083908525,0.016932785761895296,0.0033968883978558496,0.0020174238639794908,0.001607146628648968,0.015070217604169043,0.011973054321245964,0.008826131503233534,0.004367161555626037,0.011743402430026004,0.005095750560532562,0.008674388497508378,0.0005783707849494106,0.001988371580546217,0.004146722270250429,0.013589434657664145,0.009031570509805029,0.017207388942650798,0.004558357039008068,0.0029204955607324444,0.005131788898993024,0.021411208540857426,0.0025382353239888976,0.02496728326720721,0.012754423831343295,0.006332603391182167,0.0014565106392418132,0.008578161623514853,-0.007105455171382358,0.00706176922223802,0.008942734562027236,0.004130222003184443,0.00400618027409763,0.012165277573095908,0.019147582818339958,0.007948025531266304,0.0002157479375798012,0.012251051903565941,0.02443288201640924,0.0016815129113409253,0.002318525919439113,0.01087758180407132,0.03737331654618287,0.0033290330766614965,0.0024525417204268,-0.003850596757497196,0.0020518620148530326,0.01098861418119377,-0.00583519614609593,0.0013133476216357677,0.0005389231493125199,1.8175361081278407e-05,0.005016212805757422,0.0005048376309716826,0.005554857518673828,0.012615574026881574,0.0014179382796469793,0.0030144259222951784,0.00975009838570428,0.011458702415601507
7,-0.0025702760987019275,0.002364356864385369,0.0001857561442456913,0.013357329409092443,0.008435774731463345,0.014407787039946869,0.0004971903203621129,0.001351051964843256,0.0017299282831129054,0.012693423722155407,-0.011461248130051246,0.010082058109022988,0.0012639315602044016,-0.019875008750341483,-0.009658078217126907,0.004887864942687017,0.010428694753795657,-0.01245643539315898,0.012463300391046941,0.000901078928452524,0.010028809087096252,0.008556289110825902,0.04838652213965158,-0.022173133888074008,0.00351045588067986,-0.013137434147198715,0.0075096786440323315,0.0024745790673465725,0.010141757375538423,0.023928485257378947,0.004996103499865011,0.0010016899302432596,0.009389905165791235,0.0014675762684632325,-0.008227165155049006,-0.015725566549518982,0.005029307352211718,0.01934736330007766,-0.0007591135634252852,-0.009993482424453592,0.00481060695493022,0.007836443958136867,-0.035770591124695064,-0.021742766759129468,0.008941152412968275,0.0028828010018555365,-0.005085399771777943,0.017509389011174086,0.006768378971226102,0.002917876601824816,-0.012046701198290159,0.006341122792718512,0.0005338925142070089,-0.00012392405568942727,-0.0021803207259383822,-0.008097300424130056,-0.003129726364180884,-0.010515131838326778,0.010519694890762472,-0.010947537080336116,-0.020686134980466692,0.00639287690850718,0.005546229689181222
8,0.0028222053594503,0.00810337455192694,0.012754223709484164,-0.007382273935289602,-0.020390177951082455,-0.018407804520994282,-0.0009617562274940797,-0.009174579031867004,-0.02927749110806816,-0.0280160498209556,0.004388809885670612,0.0010392271154733225,0.006525365115148347,0.002062469573501961,0.0009617755658380242,-0.011313024420953615,0.0007754276357466907,0.010774891336554508,-0.011571636499704463,0.017527454222459337,-0.017856034293374016,-0.005717701016218853,0.0017356825954407036,0.012322985084197732,-0.004591235805025702,0.0025561541095696512,-0.002936236648012221,-0.004628872726200586,-0.00447975856705955,-0.005321237144684862,-0.018850363496956256,0.01487652059540844,-0.0055089980738683144,-0.013759720251446332,0.00544203730076729,0.0041442952995948855,-0.011936609283402802,-0.028738350085476663,0.0052091661754423285,0.007098060299567812,-0.007674261784187115,-0.007947783876625572,0.023593204718242628,0.014763276797122474,-0.012952572410435587,-0.012751329901793866,8.497497439441393e-05,-0.02070254095288321,0.005349317174448028,-0.0007517935934936976,0.0013071353012754474,0.0033110630704938928,2.790283668430169e-05,0.00025486683286472496,0.0016639308538191195,0.004681291017428001,0.0014098530450749307,0.005506191813666714,0.002340429012087896,0.002378282782248837,0.00021129426480233685,0.0019226039694308465,0.0002205427050156505
9,0.029368825603368637,0.001074847200877294,0.013292419642945526,0.03529941606870678,0.018484009344098908,0.006494644408195308,0.011006790770031995,0.003135024194134035,0.017774967691199003,0.0311531164622754,0.01467536272770771,0.01672004470957831,0.017527811356696475,0.02212643600064763,0.01657415214701104,0.013160223266445151,0.031989935882245975,0.017692670314546438,0.026090180107668844,0.002795208817091094,0.01833350783695582,0.01681680585060125,0.03705155533285506,0.002224153727387209,0.01593687177517767,0.058246942434726036,0.007943559179712097,0.02291755037926797,0.00443392251465507,0.017220683103178088,0.010818270770864393,0.028668553095542133,0.0206906359454722,0.007294744887331866,0.020251561938199474,0.008458770543868621,0.024726219384330644,0.030269819638255164,0.015290616449804353,0.0132998293339492,0.018812240812686072,0.017915022894889946,0.0356669944325496,-0.0038772590077429774,0.019205585921648668,0.025986435869000905,0.023646927495831426,0.01389286381913591,0.0009118055105068208,0.0037698666966512018,0.03248419154608805,0.0007987871479634358,0.012541651569181177,0.002798312090849072,0.004919205524152729,0.015468027218548137,0.007602896592108228,0.0038348643067870397,0.016353369004132416,0.002831464994359779,0.07358872795224453,0.016159020287728813,0.013375304247040684
