,000528.SZ,000547.SZ,000636.SZ,000656.SZ,000661.SZ,000703.SZ,000813.SZ,000825.SZ,000860.SZ,000932.SZ,000975.SZ,000977.SZ,002013.SZ,002025.SZ,002032.SZ,002075.SZ,002110.SZ,002129.SZ,002157.SZ,002179.SZ,002191.SZ,002233.SZ,002242.SZ,002299.SZ,002311.SZ,002353.SZ,002368.SZ,002371.SZ,002372.SZ,002399.SZ,002408.SZ,002410.SZ,002414.SZ,002419.SZ,002439.SZ,002463.SZ,002493.SZ,002507.SZ,002563.SZ,002595.SZ,002607.SZ,002624.SZ,002653.SZ,002690.SZ,300012.SZ,300122.SZ,300146.SZ,300207.SZ,300253.SZ,300274.SZ,300450.SZ,600132.SH,600273.SH,600346.SH,600380.SH,600426.SH,600436.SH,600438.SH,600466.SH,600486.SH,600536.SH,600596.SH,600600.SH,600729.SH,600745.SH,600763.SH,600801.SH,600872.SH,600874.SH,601003.SH,601100.SH,601155.SH,601233.SH,601965.SH,603000.SH,603338.SH,603369.SH,603568.SH,603589.SH,603806.SH,603866.SH,603899.SH,603939.SH
0,-0.00411642525173875,0.019243646337808208,0.02059247429079244,-0.01389397265823292,-0.008085675139981603,0.022351446829967384,0.007285249550995894,-0.0053286386166123976,-0.004363110773636632,-0.02743638596715004,-0.029220020775138293,-0.016112607625532845,-0.00805670637942482,0.01999213831139961,0.022596769149046698,-0.013706299793907443,0.02238963641300559,0.009904405149728908,-0.00373324452282399,0.0065915161140725105,-0.011433557105382993,-0.03117763489228333,-0.004291126796935241,0.013764595497038243,0.0008114978722365173,-0.013704027564012743,-0.019600000345725874,0.01762949098959038,0.010844330471216823,-0.0016284412059565116,-0.003515752445048773,-0.0010816977493797394,-0.005865005556870944,0.00715516886420624,-0.0011738712842560115,-0.009160446126304844,-0.0008982379564104072,-0.01860044433267761,0.002670596547244271,-0.0030721204272792678,0.0214926811109312,0.02192453233445564,-0.007694775644212467,-0.014049475617586522,-0.007043514650522745,0.0017173698324600415,0.00826407549615065,-1.1678367385275246e-05,-0.015686772257881145,-0.007648238099204267,0.05145936320152841,-0.0018889020197592715,-0.0010213101213618736,0.0611224637582824,-0.019373077283967168,-0.002202856240609468,-0.0040700386557961455,0.010220203411896906,-0.02046503106025821,-0.007025207254614152,-0.011039076070288234,-0.015108460986851115,-0.0026397054320159642,-0.03454435221848052,0.0005513666123215801,-0.02793037862594436,0.0024989364789353022,-0.0022664930792853275,-0.014954998388525357,-0.01829005776564496,0.000420679670616179,-0.025094304647680588,0.012735669697447364,0.0041490319063746,-0.002400384085216293,-0.012513782042494056,0.01852505781401065,-0.007816235726960375,-0.00930308450637137,-2.0596358952143742e-05,-0.027246921168495128,-0.0026283143962529125,0.0024956509955207226
1,0.0013055660941168178,0.004719833062776147,-0.009084820968997242,-0.003981437957791136,0.00898467241333147,0.0035057337786148827,0.012311401114853135,-0.012523671903998234,0.004995267313892634,0.02893903148471645,0.013918544727390802,0.0032564642953238393,0.002463611118145003,0.026845612175268863,0.008365888433604326,0.020398113171030262,0.0004420243341416241,0.003451029055743055,0.027254204031262226,0.007543424470604357,-0.0017795090240541515,-0.00012827870517852715,0.006226844883903311,0.02139505851061352,0.0038521346156610357,-0.003687757585336785,-0.00582115867210489,0.042927332860197495,0.01199205575224995,0.0006592322904724302,-0.002695252735172422,0.01719009234466297,0.011662204940411177,0.00010418704472798016,0.0004701535884440701,0.012112456727057169,0.0037422890486488295,-0.0025632359258541226,0.003015024211273151,0.004981164595450858,0.0018488288531693343,0.02323072938376141,0.011238121036526744,-0.002790948996210559,0.008285930585861481,0.018221934602573688,-0.014911558378181897,-0.007784009022782181,-0.0015736282110182904,0.003010080836805884,0.028104681604039592,0.010280743975508344,-0.009802441666555877,-0.003606615776028669,0.0004921633014842915,0.007018707707316111,0.02031655581500261,0.007225147384193241,-0.010117172820313628,0.023190186779127733,0.007830487188493218,0.00233352643609824,0.002227852784391324,0.010883529800662036,0.013279435508918322,-0.0022686845709201943,0.0020446154311505186,0.010994284365685478,0.00033831456239483284,0.0040461942147105405,-0.0013022958009733618,0.01303549712677528,-0.0026282652992145016,0.011586010728944732,0.010024750424731036,0.008673407932292059,0.0005939862628845075,0.000916814265699784,0.006322804510472978,0.016916177581259555,0.011324394011145038,0.003946370751751025,0.002161617729261955
2,0.004081957768398951,0.023451947069135087,0.005779786189543125,0.024414785285239028,0.005919683479669039,0.012027249138272559,0.0014754781033936946,0.0006685136443987218,0.0010707546759023542,0.024721397051610063,0.01793562233350309,-0.010639010165154651,0.021107340222569587,-0.012120106623983577,-0.003570437480721108,0.017116096803160858,0.00662662770043646,0.04664742674797039,-0.01818164402138221,-0.007736196816786147,-0.002195731647961164,0.005734355625061919,-0.007798496945987273,-0.0008181021726134532,-0.0028661527317013877,0.01043543037327448,0.0026886956481035305,-0.02769863496937685,-0.001905488275141084,-0.00036575512108317967,0.007020649888950891,-0.008669303995814762,-0.008046519618548468,0.009383229893437128,-0.004339499473787907,-0.006381308742979786,0.010287392431620685,0.01726867250123465,-0.0065179003176174715,0.0017125806682135654,-0.008663397330492059,-0.0077783662551046484,-0.008913724588743524,0.00024117174831004345,-0.0007480434293565394,-0.0023388661053538647,0.003309799305783169,0.005578980089786072,-0.00570457817292966,-0.01216081220031712,0.011652404741955998,0.009922410382035144,0.008086601783369944,-0.010025988084078038,0.0021298619149368184,0.01661259202737165,-0.0033230422248336595,-0.0008069483765529954,0.016414987293327566,0.009515972723184263,-0.006428783944738205,0.018547728225548902,-0.00018400314887818592,0.0015821123693216426,0.0933736743152256,0.004402789534631285,0.0020711468834231105,-0.0007144934448623813,0.0018517297887440905,0.00606253301574136,0.014020927374840828,-0.002300321864153305,0.010105475556713423,0.00497903430814991,-0.006577775687394288,0.006726698925420477,-0.002849913438149939,0.004892177363490968,-0.002919304415864809,-0.002859186662664701,0.002664905381203936,-0.005488758077344736,0.007837298655409301
3,0.00889761449207711,-0.02264524847973564,-0.005943508413195927,0.010053176541137241,-0.0038308806096613744,0.010649096492904334,-0.0054461258662818176,0.012895586875022314,-0.005234038585903557,-0.010551451924933768,0.0043487157481776366,-0.005226419359800318,0.003622577588210914,0.011132924600029688,0.016329909568669167,-0.005899014771024528,0.030701701505227174,-0.006571657819040832,-0.015983896581490315,0.0029030922886296626,-0.005926283187819109,0.02566694282828359,0.004839832500625254,-0.018710111417974462,0.008272740611910521,-0.007740748360067681,-0.008317290437277776,-0.002640850449430475,0.018702947739937813,0.002619177743785552,0.045944905506009256,0.005419516437199283,-0.005425293917149573,-0.004026243808546393,-0.005119990703512832,-0.0004846390386531405,-0.005077431708360973,0.000804287320203754,-0.00435986728590755,0.003897364773879617,0.0036547047141471775,-0.0022489713832223907,-0.0019463958179073038,-0.0010994461268675597,-0.01159317705186587,0.015613819936620544,-0.002514066869047329,-0.0018388277567994696,-0.006755697845749292,-0.004435671758779687,0.02503098838183593,0.011913684289470507,0.004357072721752772,0.016740248205721377,-0.00235549420627825,0.00048777441872858426,0.011375663467852334,0.0004306333063695977,-0.011427259177333707,-0.003127067538527716,-0.0035985755785150103,-0.008570167254688581,0.005221761171078278,0.004265407215619417,-0.017490756008857647,-0.016139079316773032,0.013892874457481441,0.012987380007636943,0.05190594565582399,0.015604831749673729,-0.003626260462600976,0.017332466807215712,-0.0014580244524849506,-0.0029765975453376744,-0.009481906931860415,0.006819248449209623,0.002980211353324975,-0.001960110908079269,0.003434928493948422,-0.010832913314857343,-0.00889421035027144,-0.0017324771959284075,-0.012383506813564621
4,0.0047291671682192895,0.008281416379959978,0.004491920205541324,-0.008634252378076482,0.010980182477245016,9.004038922512881e-05,-0.0006213840190665693,0.00968622467691321,0.0006418822639530878,0.016783547922553682,-0.004217132767011103,0.0019895919258721665,-0.0020903403377873675,-0.00730855689323211,0.004802500972567748,0.008304425008520813,0.018066155458768447,-0.00018239473776148664,0.00624872435577899,0.008434417860410973,0.0012159520428217012,0.0026325863908426106,0.0006432642925376133,0.003444211257267473,0.006311070373278322,-0.0065958839567770225,0.00253523548837807,-0.002518831548516896,0.008092953457904102,0.010776873994769284,-0.005145266965563142,0.00773979217992258,-0.003675441010316968,0.006331852840526861,0.007554746686480596,-0.0008519619713671329,0.004521823601133545,0.013671599929809243,-0.00613688086395919,-0.004957711780346098,-0.007067044095290346,0.007634782497377244,-0.009396203083011015,-0.005427069073610229,0.002364840615258121,0.008331482648828601,-0.005617399917999875,0.0035617935712993908,-0.01493126996498049,0.01752513675619308,0.020998724951866686,0.0045099165175475795,-0.001480338680127026,0.014137818578701713,0.00010468696044908675,0.005613863298824994,0.0012871055262992073,0.008841082940179596,0.006074548064960674,0.00676507814184433,-0.0100290898310672,0.013145662979337952,0.0013209203302608648,0.0016795552257680925,-0.005249620789493445,-0.004773807862685762,0.02407771776820351,0.013260177474262296,0.006789142338442218,0.004423530300511132,0.014736463166285059,0.006024828110521498,0.004310831675499969,-0.0024716966399711483,-0.0006655721597829257,0.0044809963651292655,0.010683433268678651,-0.00045023091717403846,0.01789769977853534,-0.009425093334278595,-0.001945617598852413,0.003447354086012483,0.005265768113861643
5,-0.001541181794086686,-0.020907583168979657,0.018231177404773143,-0.0002727380697861747,0.02016893544361671,0.011256578467342541,0.003210943995328821,0.0011145323686039329,-0.0019786998330604266,0.016519224518124206,-0.0035419721999459365,0.008025937490931731,-0.0015743442079452668,0.002780977911299231,0.006097200729408127,0.08707415687983253,0.02335198508400809,-0.004930861103294137,0.004315891616579291,0.010447223021561406,0.0006605747439347116,-0.006292680305509838,-0.005346295344732247,-0.009659715328716343,0.013748175593706558,-0.007202730659812591,-0.007118990242237173,0.03535927379593118,0.0019377606927755864,-0.020435901240378928,0.013375273889375905,0.007736470045681344,-0.006796906838457809,0.00314775765736041,0.007420707572487755,0.009998762980640568,0.024144053221001445,0.013248368688567354,-0.0010204623958118431,-0.0011090382159925478,-0.0168643980239178,0.002215529876051101,-0.004045430775334957,0.0037227007170406038,-0.002434670757052445,0.0119425632857669,0.012451341528426326,-0.011303849587935412,0.0010401172138624533,0.025113093821343288,-0.0024995508922793,-0.005280083461467714,-0.002987724869233847,0.012789859682257956,0.012019160010473998,0.023250970183547805,0.008095509553634583,0.03564184295282013,0.0030317544678140212,0.014790468924401588,-0.006952199766645086,-0.006891701598024514,0.013048175918625707,-0.0026440093389165807,-0.0053115202407155535,0.021912184852097914,0.005663790710965331,0.009946594082374395,-0.01769548598933603,0.03707342955896254,0.024010499126136568,0.03374969185317612,0.028402001627642764,-0.006268466527233994,-0.01643465405736436,0.01567755573249993,-0.0001413754900359603,-0.0005790534552186468,0.00266697795597452,0.0065156723859101035,0.006310842449657975,0.01825388879860224,0.01411584437124511
6,0.007008326013728981,0.0061269226466817255,0.010124939141850907,0.0051884451852220684,0.003871076083908525,0.016932785761895296,0.0120163923728634,0.0033968883978558496,0.017078482894695563,0.006208690649123914,0.012410843649337705,0.011973054321245964,0.007580672534977151,0.009264667005902085,0.011743402430026004,0.02335687977471589,0.0008010804735136017,0.005095750560532562,-0.018814696770062925,0.0005783707849494106,-0.007074354588444545,0.0001093162473016659,0.0013814549841680386,0.001988371580546217,0.004146722270250429,0.013589434657664145,0.0166649782284904,0.016494706889412875,0.014941489484852704,0.009031570509805029,0.0009270806587447519,0.017207388942650798,0.006281252636581127,0.018081888317068903,0.009321008271170888,-0.010290249274287226,0.004558357039008068,0.03218815103636888,0.021293781943112298,-0.015110617874007744,0.0029204955607324444,0.005131788898993024,0.008388762960520374,0.0015620959787568944,0.0063099165958599894,0.02496728326720721,0.0014565106392418132,0.004180620576793529,0.032145514054912026,0.0009048607177531255,0.009126173492959392,0.010172855159018224,-0.005806136702232662,0.012251051903565941,0.003742238032004307,0.006272391316298603,0.02443288201640924,0.0016815129113409253,0.006825009122077973,0.0046073840767656025,0.03460919659628309,0.03525325192137318,0.0033290330766614965,0.017018492460871986,0.0063233759938101175,0.021949543687360344,0.002535467188895571,-0.002242331303158214,0.0012529737125049998,0.008509054923636688,0.008112857845179913,0.01098861418119377,0.004286850713480794,0.0019706716116777954,0.0030144259222951784,-0.011660932417593185,0.006135601897512284,0.005960399853686736,0.0027373992941360646,0.002398877541453286,0.021287808583540874,0.011458702415601507,0.011452306645876886
7,0.01599372557952325,-0.021347602394995186,0.016206069367742788,0.0001857561442456913,0.013357329409092443,0.008435774731463345,-0.014153257376053831,0.014407787039946869,0.029392602551953414,0.012204564339841194,-0.014759701234068438,0.012693423722155407,9.36347013232594e-05,0.0004008002360254008,0.0012639315602044016,0.008818717103728937,0.014875285697945618,-0.019875008750341483,0.002596718311595097,0.004887864942687017,0.0026007642016896296,0.008017949500894513,0.0006556386688325072,0.010428694753795657,-0.01245643539315898,0.012463300391046941,0.007237329311435327,0.007090957996921634,0.0018128437150509696,0.000901078928452524,0.006257306775882778,0.010028809087096252,-0.007990981617281194,-0.00806968159467997,-0.0207845894289324,0.02009647201266965,0.008556289110825902,0.009252861351466295,0.0014775051318794716,0.0007708507607453582,0.04838652213965158,-0.022173133888074008,0.008034321455636841,0.006328379747914115,0.014957550651531053,0.0075096786440323315,0.023928485257378947,-0.00859351041408123,0.004178632496338384,-0.0543951731008811,-0.015151896922698744,0.006852384216025827,0.012380908731050988,0.00481060695493022,0.0001031343986933543,0.002973770633606383,0.007836443958136867,-0.035770591124695064,-0.012923201224374613,0.0009645508088821168,0.010266830068740008,0.0030697596801418435,-0.005085399771777943,-0.00572871826744833,0.02213706920082533,0.013913887431348585,0.021912801136382387,0.015588320744896968,-0.02243531770769336,0.015003475374411915,0.00785637435635605,-0.012046701198290159,0.007032795951102695,-0.011269591709411796,-0.020686134980466692,0.012024131646703157,0.005498783379832242,0.01085897837334931,0.005084131462201717,-0.005913634053100532,0.002031530445823813,0.005546229689181222,0.015598682424139412
8,-0.022059153361127383,0.0050783154673910355,-0.021117788540529644,0.012754223709484164,-0.007382273935289602,-0.020390177951082455,0.009159984215729307,-0.018407804520994282,-0.008736102052831358,-0.02676241704062007,0.0028124589955827155,-0.0280160498209556,-0.007993929270122565,-0.00879136319925849,0.006525365115148347,-0.027468000157259084,-0.02465660850136332,0.002062469573501961,0.019232749867347482,-0.011313024420953615,0.0006385435570354693,-0.010161861852500684,-0.00040919960303521043,0.0007754276357466907,0.010774891336554508,-0.011571636499704463,-0.017628159426638357,-0.0176995526891342,-0.0037812461610867093,0.017527454222459337,-0.0325172786121401,-0.017856034293374016,0.024488671252796003,0.001066876886681017,0.011219630026743985,0.013781563027077134,-0.005717701016218853,-0.006075405020067237,-0.009678454981725194,0.007122160150173216,0.0017356825954407036,0.012322985084197732,-0.007941183364185771,0.002476710542317547,0.007082985037299068,-0.002936236648012221,-0.005321237144684862,0.0015407408246738536,0.0035174489704157784,0.021479844404151467,0.016185980271126017,0.011928661426593304,0.0008407702828766574,-0.007674261784187115,-0.022428934884126426,-0.02007127679465994,-0.007947783876625572,0.023593204718242628,0.0021770688753442557,-0.016095848984687647,-0.015377776721402463,-0.019394823738262595,8.497497439441393e-05,0.001143246247187601,-0.022668625616290586,-0.005529563272534895,-0.006809420398165833,0.0031660730712575105,0.003229182581816161,-0.01518966148409571,-0.008871209326559212,0.0013071353012754474,-0.03290634318088688,0.003576515170502067,0.00021129426480233685,0.004604056515035626,-0.008234848145420262,-0.008781381210609876,-0.017178933892981592,0.010027003430351393,-0.009888929087504562,0.0002205427050156505,-0.013022080453510445
9,0.012682624877370131,0.017333211966031718,0.017370566130329168,0.013292419642945526,0.03529941606870678,0.018484009344098908,0.01024893358052598,0.006494644408195308,0.0374694816588727,0.012620866514044241,0.007533123795704281,0.0311531164622754,0.008953748918483067,0.012646159284441284,0.017527811356696475,0.007840995609522136,0.02277836968650304,0.02212643600064763,0.09800240547485954,0.013160223266445151,0.036270488263150436,0.01088859947411891,0.01968550250461541,0.031989935882245975,0.017692670314546438,0.026090180107668844,0.025234142560828683,0.03317685116625429,0.01616868846281161,0.002795208817091094,0.017667400282659642,0.01833350783695582,0.008863080555183544,0.018079611415250246,0.015962113542988723,0.02934942602090848,0.01681680585060125,0.018037375888196355,0.014017534421000106,0.016027120929276068,0.03705155533285506,0.002224153727387209,0.004058305113304282,0.016747088742619137,0.02576054820906824,0.007943559179712097,0.017220683103178088,0.028779716044048238,0.009029669104483284,0.01993530226406423,0.007280079563416175,0.011730889678033556,0.024984978800183563,0.018812240812686072,0.01730489025465395,0.01586615242540436,0.017915022894889946,0.0356669944325496,0.016262238016205594,0.026078993633689332,0.0601920762003795,0.010837740426829187,0.023646927495831426,0.013306737877448502,0.035509094341789026,0.030876567532988043,0.030876545453856975,0.012894219975582093,0.003563171215314908,0.0035837734329348366,0.023858722426679288,0.03248419154608805,0.03303131684558064,0.007366729919862941,0.07358872795224453,0.018467251193956483,0.03796767281522151,0.01222581789402016,0.03821921566654266,0.01931382988689231,0.010440928140419218,0.013375304247040684,0.022172862909142856
