STOCK,50000000.0
alpha,0.301
annualized_returns,0.273
benchmark_annualized_returns,-0.058
benchmark_total_returns,-0.159
beta,0.97
cash,313176.581
downside_risk,0.049
end_date,2019-12-31
information_ratio,3.643
max_drawdown,0.201
run_type,BACKTEST
sharpe,1.086
sortino,0.313
start_date,2017-01-03
strategy_file,../src/my_po.py
strategy_name,my_po
total_returns,1.014
total_value,100693803.897
tracking_error,0.083
unit_net_value,2.014
units,50000000.0
volatility,0.222
