ts_code,total_mv,ln_total_mv
600230.SH,913513.2474,13.725053156501287
600237.SH,206559.2608,12.238342627452843
002465.SZ,2037031.0081,14.527003917528036
300732.SZ,417312.0,12.941589422456628
600007.SH,1483727.1726,14.21006783985085
300068.SZ,1086351.5874,13.898335472385682
300552.SZ,175547.816,12.07566674061916
601369.SH,1032425.2468,13.8474212010026
002518.SZ,412191.3606,12.929242987975762
002913.SZ,628035.8945,13.35035260066408
601818.SH,20050899.0879,16.813784553000744
600926.SH,3883561.727,15.172263261398152
002166.SZ,323588.2079,12.68722702314404
600841.SH,704618.8318,13.465412271469386
300634.SZ,1119227.98,13.928149702020914
300126.SZ,143467.9872,11.873867203580208
300718.SZ,301752.0,12.617360766941127
000708.SZ,432330.9578,12.976946679935345
002626.SZ,827318.746,13.625945324174548
600816.SH,2767383.787,14.83341295063265
002909.SZ,249144.0,12.42578632154119
603680.SH,986076.0,13.801488709721836
300593.SZ,202195.0,12.216987857270679
603833.SH,3681683.057,15.118880558037013
600545.SH,1461363.4191,14.194880406617726
002676.SZ,237600.0,12.378343866470628
000566.SZ,753492.3049,13.532474084521423
002852.SZ,364429.0,12.806087024077351
002067.SZ,403985.458,12.909134161245944
601225.SH,8280000.0,15.929353526361442
600695.SH,238940.3856,12.38396936716417
000050.SZ,2349197.1395,14.669584184981199
601990.SH,2556588.1378,14.75418416887114
300669.SZ,160232.6,11.98438178854443
600332.SH,5454528.6339,15.51195676359825
002025.SZ,1148433.0,13.95390896244837
002915.SZ,248752.0,12.424211695189522
600113.SH,252331.2,12.438497789290373
603089.SH,172485.39,12.058067816214498
600131.SH,444638.3867,13.005016616641212
002628.SZ,406316.3345,12.91488728421963
600665.SH,310219.985,12.645036953825958
300629.SZ,199000.0995,12.201060603706505
300382.SZ,339620.6189,12.735584446829472
600774.SH,246465.5302,12.414977425769953
603318.SH,497675.0098,13.1177025522137
000750.SZ,1399559.9347,14.151668412815575
300190.SZ,421710.4459,12.952074210355056
603908.SH,142116.39,11.864401648742833
002199.SZ,180147.3486,12.101530398332711
300109.SZ,350836.5608,12.768075755258177
000070.SZ,452063.2119,13.021577298372645
300566.SZ,252109.0709,12.437617093885303
600892.SH,461557.9551,13.042362904888876
002290.SZ,230334.0012,12.34728571364334
002803.SZ,314360.0,12.658294104980111
603077.SH,1510143.789,14.227715428760852
002826.SZ,259536.96,12.466654399191876
002027.SZ,11492780.2592,16.257229592634484
002121.SZ,805560.6759,13.599293805764093
000638.SZ,163672.6,12.005623369997265
002069.SZ,265955.9606,12.491086012402857
300099.SZ,337986.0238,12.73075982390609
002873.SZ,202576.08,12.21887079867347
002310.SZ,2763261.8385,14.831922365430739
300415.SZ,316656.0,12.665571290130762
002569.SZ,149250.66,11.913382453355624
600802.SH,305117.0591,12.628450782284911
002330.SZ,219876.0,12.300819030068176
603599.SH,565049.8282,13.244669197744361
000547.SZ,1202317.9024,13.999761836979399
002810.SZ,182048.856,12.112030369595919
300090.SZ,394665.9237,12.885794923239315
300590.SZ,353280.0,12.775016222630812
000613.SZ,301110.7,12.61523325020508
300697.SZ,234000.0,12.363076394339839
600365.SH,192800.0,12.169408661158583
603606.SH,459885.7941,13.03873346394461
002140.SZ,303749.5177,12.623958685816705
002200.SZ,117108.518,11.67085628818709
002068.SZ,538027.061,13.195664137135461
002236.SZ,4000283.4594,15.20187578142337
300254.SZ,157897.464,11.969701139316784
002435.SZ,646598.427,13.379480711545488
601088.SH,36954914.8054,17.42520920883789
600860.SH,201716.0,12.214616046527468
600765.SH,648076.6656,13.381764279447316
600729.SH,1075674.3184,13.888458295820701
300467.SZ,550212.2583,13.218059406940888
002529.SZ,223080.0,12.31528573050349
000829.SZ,755378.2789,13.53497393441234
002585.SZ,730767.7497,13.501850972380863
002831.SZ,1835245.88,14.422689025044749
600891.SH,330408.4046,12.70808475795676
002463.SZ,1115709.3103,13.925000913352404
603959.SH,556953.6,13.230237212028369
300624.SZ,514560.0,13.151067445532684
000839.SZ,1520892.6246,14.234807973483194
300274.SZ,993344.8824,13.80883319632307
600152.SH,293252.3211,12.588788681573911
300049.SZ,265946.6841,12.491051131959628
600540.SH,190723.9418,12.158582330640508
002686.SZ,269836.9508,12.50557316964204
601311.SH,948508.7091,13.762646250286586
600358.SH,210558.5872,12.257519217370135
300648.SZ,259291.0,12.46570626209292
002382.SZ,1831687.5634,14.420748265676298
600616.SH,287672.1283,12.569576667196367
000889.SZ,782258.0968,13.569940012132722
