ts_code,total_mv,ln_total_mv
600230.SH,717466.2205,13.483481146065133
600237.SH,194707.4999,12.179253710906027
002465.SZ,1711751.9909,14.353027960061354
300732.SZ,457358.4,13.033222607593444
600007.SH,1339685.7702,14.107945644576958
300068.SZ,1212712.3536,14.008370023448775
300552.SZ,162205.6436,11.996620214139531
601369.SH,996372.3017,13.811876263609633
002518.SZ,474110.5507,13.069195802808377
002913.SZ,599923.6715,13.304557711939209
601818.SH,19840942.0294,16.803258140014364
600926.SH,3898952.3283,15.17621844124213
002166.SZ,280734.6344,12.54516514055973
600841.SH,615349.7793,13.329946131942744
300634.SZ,986824.67,13.802247663324843
300126.SZ,153802.5456,11.943424887282118
300718.SZ,301752.0,12.617360766941127
000708.SZ,394580.6454,12.88557882271086
002626.SZ,772451.8545,13.557324961539955
600816.SH,2685346.7182,14.803320409133965
002909.SZ,191016.0,12.160112473153795
603680.SH,993292.32,13.808780280370476
300593.SZ,172847.84,12.060166948887542
603833.SH,3501801.7387,15.068788176490308
600545.SH,1404501.0293,14.155192658384836
002676.SZ,229680.0,12.344442314794945
000566.SZ,746812.4086,13.523569306205292
002852.SZ,353158.0,12.774670827843973
002067.SZ,401728.556,12.903531905697275
601225.SH,7720000.0,15.859324922000958
600695.SH,400367.3723,12.900137835340656
000050.SZ,2082941.1429,14.549291463914955
601990.SH,2498858.7282,14.7313446768866
300669.SZ,152738.8,11.936484551923362
600332.SH,5750422.5866,15.56478390339477
002025.SZ,976833.0,13.792070984991756
002915.SZ,245056.0,12.409242034836966
600113.SH,223975.8,12.319293289286612
603089.SH,183365.73,12.119237962020241
600131.SH,330201.9765,12.707459796216453
002628.SZ,366495.8589,12.811742501199989
600665.SH,312812.3526,12.653358777282774
300629.SZ,156800.0784,11.96272688689832
300382.SZ,314465.1642,12.658628583327886
600774.SH,328166.8109,12.701277327905554
603318.SH,491222.1734,13.104651796082878
000750.SZ,1770527.6282,14.386788155156765
300190.SZ,389960.0456,12.87379956567827
603908.SH,150719.4,11.923175108910547
002199.SZ,191102.255,12.1605639302634
300109.SZ,340634.0071,12.738563886912425
000070.SZ,428237.4115,12.967433020541241
300566.SZ,203623.056,12.224025798897447
600892.SH,495685.2706,13.113696469223832
002290.SZ,227664.1655,12.335626863733694
002803.SZ,324394.0,12.689714105368008
603077.SH,1483650.0383,14.21001585165081
002826.SZ,193893.84,12.175066071773031
002027.SZ,8762694.5272,15.98601401004433
002121.SZ,673190.8923,13.419784212241138
000638.SZ,177595.6,12.087264334458531
002069.SZ,246755.9313,12.416154994696797
300099.SZ,275743.0531,12.527224744051352
002873.SZ,183372.336,12.119273987732393
002310.SZ,2172538.7612,14.591406977711658
300415.SZ,262656.0,12.478600470210278
002569.SZ,139589.97,11.846464618591673
600802.SH,295570.2175,12.59666171027393
002330.SZ,205820.0,12.234757279390083
603599.SH,491165.8457,13.104537121027876
000547.SZ,1200888.2735,13.998572068841336
002810.SZ,189788.016,12.153663023017018
300090.SZ,302269.2191,12.619073353221408
300590.SZ,386930.04,12.865999180476315
000613.SZ,274895.5,12.524146304430413
300697.SZ,228384.0,12.338783701770794
600365.SH,153600.0,11.94210709969571
603606.SH,421142.6802,12.950726963086709
002140.SZ,265390.5477,12.48895778494834
002200.SZ,106797.0762,11.578685828728997
002068.SZ,466047.765,13.052043407855017
002236.SZ,3708058.3274,15.12601893569519
300254.SZ,134775.276,11.811364048175314
002435.SZ,437183.9687,12.98810936649695
601088.SH,37989175.0691,17.452811810505832
600860.SH,200028.0,12.206212635731088
600765.SH,597506.4576,13.300520370428146
600729.SH,1152508.1983,13.957451167320048
300467.SZ,537068.8023,13.193881488747579
002529.SZ,186160.0,12.134361797976174
000829.SZ,574848.9335,13.261862560913574
002585.SZ,594326.9357,13.295184843733365
002831.SZ,1593239.83,14.281280129977132
600891.SH,382285.6121,12.853923283872964
002463.SZ,1141496.1202,13.947850346085064
603959.SH,497996.8,13.118348930283334
300624.SZ,465755.08,13.051415195543376
000839.SZ,1352340.0914,14.117347050845922
300274.SZ,1316522.8352,14.090504603153564
600152.SH,268527.3688,12.500708119952336
300049.SZ,259896.4628,12.468038610687024
600540.SH,174712.5491,12.070897325826248
002686.SZ,307415.4691,12.635955431201767
601311.SH,787313.1324,13.576381329333202
600358.SH,184806.8176,12.127066329284128
300648.SZ,223545.4,12.317369804398302
002382.SZ,1475954.5577,14.204815496202487
600616.SH,244958.7354,12.408845048402679
000889.SZ,718615.4223,13.485081615023244
300570.SZ,396744.48,12.89104772524839
601519.SH,679793.4,13.429544207459159
002094.SZ,360819.5524,12.796133257498292
603067.SH,241164.0,12.393232478964377
601677.SH,535607.7848,13.191157427420935
300379.SZ,434385.7181,12.981688169759366
000685.SZ,1070930.8408,13.884038772928434
300268.SZ,145390.0,11.88717506592547
600202.SH,140686.0266,11.85428592473774
600675.SH,2900744.3574,14.880477936986836
603018.SH,558559.6087,13.2331166217872
002795.SZ,292200.0,12.585193778298736
603038.SH,162523.9252,11.998580501914361
002030.SZ,893102.0213,13.702456098909815
300239.SZ,179565.7198,12.098296546921826
601333.SH,2231314.155,14.618101277037905
300583.SZ,355606.6804,12.781580568722141
300636.SZ,144557.52,11.881432769612589
000411.SZ,256200.6833,12.453716335498202
603238.SH,203520.0,12.223519559133894
603386.SH,335189.8,12.722452217532803
603429.SH,453152.0,13.023982889022784
603897.SH,395691.2,12.888389388056222
601158.SH,2659200.0,14.793535883643266
600539.SH,152030.0,11.931833148774881
000979.SZ,192983.8276,12.170361669557387
000021.SZ,870985.5429,13.677380657419045
603360.SH,228491.424,12.339253956883399
000875.SZ,540871.123,13.200936309486705
002663.SZ,459747.9557,13.038433695909646
002572.SZ,1703721.542,14.348325558698575
600187.SH,439946.744,12.994408962205316
300153.SZ,272000.0,12.513557345278134
000861.SZ,564719.8677,13.244085077793933
002083.SZ,446736.0025,13.009723100689747
300658.SZ,174450.0,12.06939344661492
603197.SH,343235.4646,12.746171976338827
600196.SH,6146220.0262,15.631347820934142
002329.SZ,306576.2528,12.633221789060759
600757.SH,802222.8305,13.595141691773499
000615.SZ,418338.7971,12.944046902591433
002420.SZ,139949.0,11.849033349508996
300154.SZ,231658.16,12.353018115780184
002249.SZ,808316.9451,13.602709519376996
000622.SZ,298933.878,12.607977684104217
300329.SZ,179571.371,12.098328017912406
600249.SH,206250.0,12.236844304196927
603826.SH,653328.0,13.389834579239965
600397.SH,219771.0938,12.300341800929303
000428.SZ,266958.612,12.494848914130948
600321.SH,282472.85,12.551337718755446
600648.SH,1544074.8086,14.249935459558943
600967.SH,1772423.776,14.3878585327966
600039.SH,1256462.8775,14.04381109116006
000031.SZ,928630.5772,13.741466282304964
000738.SZ,1433198.5786,14.175419272645767
600888.SH,367989.4685,12.815809598535038
600340.SH,7925581.2601,15.885606220161025
603159.SH,178100.0,12.090100469277752
600812.SH,678414.7673,13.427514131058999
300156.SZ,399969.6683,12.899143993964936
002712.SZ,377781.6172,12.842071575374996
000061.SZ,873936.5275,13.680763029002783
002082.SZ,182070.0,12.11214650749801
601100.SH,1790460.0,14.397983128042624
300508.SZ,211824.96,12.263515552231524
300333.SZ,238224.0,12.380966686495332
600006.SH,738000.0,13.51169910358261
002668.SZ,581083.7254,13.272650131131684
601099.SH,1697262.7761,14.34452737966539
600526.SH,251806.1491,12.436414820866089
002378.SZ,457462.8808,13.033451025542714
002035.SZ,819909.5053,13.616949253760147
603639.SH,460598.2193,13.040281400316958
600130.SH,281856.0,12.549151581202242
000692.SZ,149193.2333,11.912997612506151
300596.SZ,522000.0,13.165422866864775
000587.SZ,541556.0792,13.202201902757151
603289.SH,212669.394,12.267494098027996
002016.SZ,782395.4761,13.570115615605252
300760.SZ,11941735.3059,16.295549990871063
601899.SH,7876676.8607,15.87941665470066
002392.SZ,394052.4677,12.884239346165435
300650.SZ,143207.0344,11.87204665520722
300061.SZ,422550.3849,12.954063972870332
603367.SH,714937.681,13.47995065843698
000757.SZ,225810.578,12.327451776367473
000876.SZ,2951210.5063,14.897725985267753
002747.SZ,750483.3092,13.528472690234732
002705.SZ,748362.7466,13.525643094751366
601368.SH,434864.2407,12.982789171015668
603348.SH,482020.0,13.085740885947828
300052.SZ,234002.4024,12.363086660953803
600624.SH,400556.5259,12.900610173858565
600720.SH,518561.9084,13.158814698559901
600562.SH,848264.03,13.650947222444854
601058.SH,629440.3485,13.35258636784943
601798.SH,177973.1554,12.089388005541345
000009.SZ,980101.3068,13.795411219589715
603322.SH,265776.0,12.490409127730858
600737.SH,1417846.4231,14.164649674919628
603300.SH,249442.3229,12.426982996708153
002645.SZ,264906.0598,12.487130550800703
300527.SZ,587666.016,13.283914065507654
