ts_code,total_mv,ln_total_mv
300308.SZ,751717.584,13.530115979202726
300425.SZ,506704.077,13.135682437612804
002252.SZ,9970299.2254,16.115121154065385
300047.SZ,523330.9147,13.167969267053344
002802.SZ,658800.0,13.398175277285622
000157.SZ,3778417.1993,15.144815749559823
300305.SZ,328592.7,12.702574268879012
000662.SZ,1608535.4233,14.290834647986335
300203.SZ,1399605.5728,14.151701021176804
600668.SH,619006.8066,13.335871547729054
300290.SZ,386037.0121,12.863688530119603
000687.SZ,1410977.4447,14.159793245377632
002485.SZ,676800.0,13.425131087274151
600480.SH,1173330.6999,13.975357014500242
002577.SZ,847224.872,13.649721430723197
002703.SZ,956733.4428,13.771280097467965
601015.SH,825840.0,13.624156329139472
300445.SZ,415073.2908,12.936210387957475
300256.SZ,719400.9256,13.486174096870577
300532.SZ,504084.0,13.130498199832827
600198.SH,1451950.5449,14.188418413800598
000498.SZ,937556.3957,13.751032190430772
000555.SZ,1941314.0151,14.478875629127987
603986.SH,1836500.0,14.42337214424186
000737.SZ,382485.72,12.854446598218487
002711.SZ,1270584.7,14.0549877461869
300342.SZ,801944.1197,13.594794208236614
600626.SH,803994.8677,13.597348164683018
000407.SZ,1006816.8465,13.822304274820828
000668.SZ,293683.78,12.590258889240157
002698.SZ,1012324.5,13.827759729605539
300556.SZ,450089.9987,13.017202838860857
600995.SH,638832.744,13.36739795261921
300233.SZ,935702.3264,13.74905267752788
002410.SZ,1745085.2629,14.372313973685737
002283.SZ,801584.4008,13.594345549043547
002583.SZ,2531739.3534,14.744417115952155
300040.SZ,417396.5808,12.941792081929012
002548.SZ,521373.7549,13.164222443388027
000605.SZ,909355.39,13.720491264848315
002143.SZ,3783020.5683,15.146033340634485
601111.SH,13682375.9043,16.43161913229345
600701.SH,1617291.1457,14.29626317535103
600532.SH,742102.5054,13.517242660047392
603058.SH,1090154.16,13.901829675397538
300424.SZ,877596.65,13.684942370707066
002533.SZ,533762.0352,13.187705391654836
000761.SZ,1800064.0,14.403332777789865
002150.SZ,401218.8067,12.902262210092902
600243.SH,482735.0,13.087223127824588
600054.SH,1286850.6,14.06770839592392
002271.SZ,2464461.6796,14.71748395605152
002823.SZ,693360.0,13.449304623808226
600643.SH,2122655.5496,14.568178480512973
600875.SH,2446734.6853,14.710264912067496
002806.SZ,381200.0,12.851079450762183
000020.SZ,759155.2496,13.539961580388841
600257.SH,445625.6361,13.00723449758306
300291.SZ,1608673.1285,14.290920253378628
000546.SZ,783329.9575,13.571309287868477
002169.SZ,720041.8825,13.48706465943931
002563.SZ,2629871.4304,14.78244551717953
002264.SZ,650335.686,13.385243948562579
600000.SH,34351446.7961,17.35215469499164
601901.SH,6964357.7802,15.756315954225432
002412.SZ,504976.0,13.132266182375686
601777.SH,1093027.4397,13.904461871784083
000610.SZ,337129.011,12.728220958035326
