ts_code,total_mv,ln_total_mv
002453.SZ,462753.0,13.0449487133969
002493.SZ,2951040.0,14.897668208560424
300090.SZ,1016363.7499,13.831741864601259
000613.SZ,491535.0,13.105288426613862
300400.SZ,370200.0,12.821798679121533
600365.SH,472400.0,13.065581363305345
603606.SH,379072.43,12.84548257398514
002140.SZ,691353.5277,13.446406589429044
002472.SZ,676405.628,13.424548216492349
002200.SZ,321496.0259,12.68074046146366
002068.SZ,406732.6093,12.91591126891218
000611.SZ,263572.236,12.482082749811394
002128.SZ,1144064.9311,13.950098207265754
002236.SZ,3685580.6676,15.119938647202634
600083.SH,422970.0,12.955056533527516
002435.SZ,334620.0,12.720750838611654
002161.SZ,975000.2532,13.790193009672258
601088.SH,26691870.6506,17.099869606995092
600860.SH,382754.0,12.855147764151148
600765.SH,1062752.3712,13.876372677411208
600729.SH,932982.8272,13.746142073657944
300467.SZ,951634.8424,13.76593667128457
002529.SZ,488800.0,13.099708686839522
000829.SZ,1169759.1702,13.972308448150608
002726.SZ,654720.0,13.391962942305344
600143.SH,1574400.0,14.269384805280126
600569.SH,596027.4378,13.298041981565017
002585.SZ,672853.3282,13.41928264757939
600809.SH,1804427.7863,14.405754083588679
002700.SZ,563939.8848,13.24270293756533
600894.SH,1142009.4766,13.948299967412348
002623.SZ,487840.0,13.097742762222081
600401.SH,1124534.5662,13.932879789082035
000576.SZ,597419.9261,13.300375538911608
600891.SH,716399.5315,13.481993295204214
000786.SZ,1210368.2428,14.006435204165625
600467.SH,549333.8583,13.216461656426192
001979.SZ,10891839.7709,16.203524421953297
002635.SZ,1407648.3885,14.15743106043717
002463.SZ,882282.1951,13.690267232909102
603959.SH,898912.0,13.708940422121957
000839.SZ,2656074.3365,14.792359777326862
300274.SZ,1461828.0048,14.19519826859564
600152.SH,276765.0306,12.5309241602072
300049.SZ,526492.244,13.173991879203596
601311.SH,1515911.635,14.231527555227052
002512.SZ,2092187.5121,14.55372073308515
600966.SH,425116.4836,12.960118489412574
002382.SZ,520603.2,13.162743418277456
002243.SZ,411662.4224,12.927958929363443
002760.SZ,314688.0,12.65933695077161
300059.SZ,7298116.9842,15.803126925474611
600616.SH,487344.3748,13.096726287275432
000661.SZ,1604158.659,14.2881099771054
000889.SZ,623692.2664,13.343412362886273
600017.SH,1233337.2091,14.025234231454919
601038.SH,894318.2,13.703816919239793
600313.SH,563176.184,13.241347796000033
601519.SH,1723335.9,14.359772447177095
002094.SZ,851791.3765,13.65509691256464
601677.SH,590410.588,13.28857348571193
300379.SZ,766906.3168,13.550119930516525
000685.SZ,1503138.4667,14.223065791371265
300268.SZ,240530.0,12.390600100873291
600202.SH,369923.7485,12.821052178246813
600675.SH,948466.1742,13.762601405306949
603018.SH,548704.0,13.215314412978579
002795.SZ,494600.0,13.111504634069453
300247.SZ,568806.7651,13.251296051036164
002030.SZ,1779350.2497,14.39175882737081
600157.SH,4846060.1771,15.39367659817255
002772.SZ,771948.4082,13.556672998017296
002394.SZ,447029.7,13.010380314341491
002723.SZ,386655.7,12.865289911943261
300050.SZ,638610.5165,13.367050027182342
601333.SH,2762579.43,14.831675377335964
601969.SH,1995470.23,14.506390284792868
000411.SZ,379633.4012,12.846961332363305
300456.SZ,898800.0,13.708815819293312
000657.SZ,900233.4788,13.710409429551557
603737.SH,336200.0,12.725461499956653
601158.SH,3009600.0,14.917317737528903
002406.SZ,428043.0,12.966978936807154
000979.SZ,1624180.6607,14.300514037789974
300121.SZ,313653.6,12.656044471220858
000021.SZ,1215260.2338,14.010468796020156
000875.SZ,797494.2585,13.58922991424218
600521.SH,2387979.2025,14.68595804428585
300215.SZ,774720.0,13.56025695273183
600221.SH,3788658.5367,15.147522566303932
