ts_code,total_mv,ln_total_mv
000685.SZ,1342351.3294,14.109933357631363
002795.SZ,321600.0,12.68106381628695
601333.SH,2542989.783,14.748851026700551
603238.SH,231600.0,12.352767024680977
002420.SZ,170826.0,12.04840077357594
600249.SH,284350.0,12.557961152734945
600648.SH,2769116.5134,14.834038879057669
000738.SZ,1782619.495,14.393594466891813
300718.SZ,399366.0,12.897633568648747
002909.SZ,199920.0,12.205672565508834
002676.SZ,321120.0,12.679570164030165
000750.SZ,2588342.7708,14.766528372045995
300109.SZ,438051.4103,12.990091557584819
002803.SZ,487281.2,13.096596648157146
002027.SZ,10245160.4354,16.142315999405632
600365.SH,215200.0,12.279323107269766
002236.SZ,4820104.9898,15.388306267905739
600765.SH,848801.4912,13.651580623113544
002585.SZ,781643.9855,13.569154654355513
300624.SZ,480604.066,13.082799062506728
000839.SZ,2199022.5835,14.60352353937957
603639.SH,644058.2677,13.375544478788653
603289.SH,319626.4,12.674908092716864
300650.SZ,173050.7792,12.061340351798224
000876.SZ,5915069.0576,15.593013730322246
300761.SZ,2588063.04,14.766420292884316
600550.SH,918922.7115,13.730957297148283
600742.SH,749808.1483,13.527572650522846
002181.SZ,679219.0318,13.428698934493646
002545.SZ,952983.7444,13.767353125198103
300599.SZ,393984.0,12.884065578318442
300522.SZ,239300.418,12.385475020656326
002261.SZ,649452.4557,13.383884911027758
603359.SH,640785.04,13.37044932864604
002546.SZ,477076.0829,13.075431260086248
300092.SZ,198300.4094,12.19753837905442
002777.SZ,658587.4397,13.397852577530882
000887.SZ,1607820.0651,14.290389822646365
300626.SZ,168120.0,12.032433289119053
603005.SH,486885.0744,13.09578338735713
002369.SZ,571272.1284,13.255620957245553
002897.SZ,458937.008,13.036668242151991
002447.SZ,592285.095,13.291743377335894
300395.SZ,567140.907,13.248363065063105
000650.SZ,886651.4944,13.69520728036442
000425.SZ,3885499.5413,15.172762115577122
600845.SH,2782820.6144,14.8389755807949
000915.SZ,571065.8289,13.255259769033387
600652.SH,388039.8301,12.868863268233664
002359.SZ,1126330.6634,13.934475706560873
603159.SH,217200.0,12.288573867041917
600812.SH,865957.3111,13.671590891987766
300156.SZ,423200.2299,12.955600702768045
002712.SZ,504483.7596,13.13129092717738
000061.SZ,1052117.7612,13.866315606319127
002082.SZ,273700.0,12.51978789502877
601100.SH,2729790.0,14.819735241125487
300508.SZ,268099.488,12.499113414487054
300333.SZ,363552.0,12.803677619369632
600006.SH,1246000.0,14.035448978329535
002668.SZ,714429.4311,13.479239504644344
601099.SH,2856036.559,14.86494540312999
600526.SH,316399.9004,12.664762200084184
002378.SZ,617343.8472,13.333181436476636
002035.SZ,1237798.8661,14.028845252226226
600130.SH,348672.0,12.76188693118902
000692.SZ,200345.199,12.207797152712535
300596.SZ,685980.0,13.43860375176407
000587.SZ,719951.0229,13.486938464928517
002016.SZ,857641.3699,13.661941307290988
300760.SZ,15679985.9489,16.567895676770064
601899.SH,8314270.0197,15.933483875979622
002392.SZ,486910.7532,13.095836126954648
300061.SZ,629022.1934,13.351921818684927
603367.SH,825102.46,13.623262851544784
000757.SZ,298973.2053,12.608109233975943
002747.SZ,892438.8054,13.701713224907067
002705.SZ,1074775.1388,13.887622024454831
601368.SH,513596.0068,13.149192256405545
603348.SH,562540.0,13.240217521643547
600624.SH,879854.9329,13.687512323888031
300521.SZ,174816.0,12.071489271195444
000501.SZ,945092.0664,13.7590376264923
000822.SZ,611347.7855,13.323421283254497
000760.SZ,277092.2215,12.532105659363602
600386.SH,413683.2,12.932855742487874
603809.SH,272989.864,12.5171899452727
603010.SH,431995.7834,12.976171106530463
002737.SZ,1045944.0,13.86043038488894
002193.SZ,289195.6828,12.574858841077868
603393.SH,712960.0,13.477180596840947
002313.SZ,784056.0,13.572235725353075
002385.SZ,2490637.3988,14.728049219136532
002238.SZ,588954.9528,13.286104978893977
600009.SH,11839232.7045,16.286929379957
603028.SH,205785.6,12.23459012908853
002841.SZ,4878177.6389,15.400282273433607
300706.SZ,383564.16,12.857262186969571
600730.SH,391299.5533,12.877228666618501
000722.SZ,427489.7777,12.965685655260195
600362.SH,5599233.4479,15.538140262032295
603041.SH,171409.704,12.05181189964587
002835.SZ,227751.1138,12.336008705560301
603533.SH,889819.0,13.698773350239163
300298.SZ,751868.5962,13.530316848567578
600452.SH,611520.0,13.323702940034046
300557.SZ,167005.62,12.025782743527264
002596.SZ,1243037.0168,14.033068150258599
002227.SZ,347882.0998,12.759618907674907
002010.SZ,3107955.2028,14.949475576852286
002475.SZ,10010862.4846,16.119181309877348
600038.SH,2702161.2661,14.809562479696098
600456.SH,1008112.5351,13.823590363346236
300680.SZ,154198.8961,11.945998581201176
603882.SH,1501861.4126,14.222215838473977
000731.SZ,422911.3117,12.954917771033813
002080.SZ,1722012.9709,14.359004496403697
300715.SZ,326382.993,12.695826795935176
600876.SH,837456.8969,13.638125074968858
603633.SH,209336.79,12.251699669384745
000404.SZ,354261.9533,12.777791899538352
000065.SZ,1048066.3684,13.862457470483905
000766.SZ,1048646.7571,13.863011088151259
603259.SH,11101550.9696,16.222595383512648
002381.SZ,464065.5,13.047780985038825
000950.SZ,1360081.3558,14.12305507636424
603998.SH,498186.5235,13.118729831062977
000792.SZ,2047776.5917,14.532265173107232
601865.SH,2753400.0,14.82834706961098
600490.SH,1268970.9656,14.053716866686946
000419.SZ,292447.4684,12.586040334311221
002654.SZ,452205.2944,13.021891546851231
603979.SH,572323.6718,13.257459970113864
300603.SZ,440640.4916,12.995984610171769
601599.SH,357089.9856,12.785743089504066
600615.SH,257964.137,12.460575850365851
600141.SH,882797.5252,13.690851150007822
600280.SH,559239.0827,13.234332357838632
300117.SZ,356229.72,12.783331082628843
300271.SZ,1615366.2159,14.29507224800415
600869.SH,1207327.8938,14.003920123335861
600628.SH,520087.8087,13.161752939186494
300021.SZ,588452.187,13.285250956842363
002380.SZ,373427.0058,12.830477831523778
603013.SH,1032750.0,13.84773570525901
002446.SZ,905685.7335,13.716447652334374
300148.SZ,428381.7641,12.967770049189394
603878.SH,306907.6688,12.634302228239589
002443.SZ,408620.3832,12.920541845583976
600050.SH,20549120.6088,16.838328705231756
600026.SH,2778070.6412,14.837267230770816
300064.SZ,700381.9017,13.459381039111376
002145.SZ,811535.2438,13.60668309543117
300310.SZ,559641.9351,13.235052456599803
000027.SZ,2521416.6557,14.740331466492398
002326.SZ,808612.5134,13.603075111458628
002808.SZ,336000.0,12.724866438945341
002613.SZ,334569.69,12.720600477657664
300711.SZ,311463.2606,12.649036666754565
603337.SH,1202834.3076,14.000191252802471
600600.SH,6457697.7601,15.680783428353507
600100.SH,3796754.5562,15.149657195618135
000012.SZ,1597708.6782,14.284081084683956
300699.SZ,2181883.25,14.595698937985821
600460.SH,2066497.0421,14.541365481575532
002389.SZ,1361384.2037,14.124012536946449
000939.SZ,471551.4593,13.063783514654974
002279.SZ,649355.7692,13.383736026075653
000917.SZ,1231856.4577,14.024032904680455
600604.SH,2667586.0409,14.796684516895589
600685.SH,2798742.6284,14.844680813001503
600099.SH,186032.88,12.13367871126617
300443.SZ,384699.792,12.86021854805919
300108.SZ,580098.7811,13.270953680262497
002821.SZ,2032632.954,14.524842532286838
601127.SH,1658236.9062,14.321265491201041
000516.SZ,1342284.5747,14.109883626716336
600746.SH,254023.3837,12.44518160357427
600590.SH,678311.9479,13.427362561256407
603186.SH,372010.6,12.826677627472975
