ts_code,total_mv,ln_total_mv
600230.SH,929575.924,13.742483765432858
600237.SH,213896.0651,12.27324549892186
002465.SZ,2055486.5551,14.536023144359733
300732.SZ,404481.6,12.910361526188954
600007.SH,1530062.1691,14.240818925941797
300068.SZ,1078454.0395,13.89103912869699
300552.SZ,176739.072,12.082429754407537
601369.SH,1047174.1789,13.861605835997285
002518.SZ,425127.4661,12.960144323174765
002913.SZ,647905.7904,13.381500579579777
601818.SH,20470813.2049,16.834510683516683
600926.SH,3939993.9318,15.186689741120647
002166.SZ,331896.5538,12.712578614406194
600841.SH,712419.0403,13.476421557019709
300634.SZ,1134428.36,13.941639434447506
300126.SZ,145595.6904,11.888588815405567
300718.SZ,307890.0,12.63749785530787
000708.SZ,445813.2122,13.007655336551712
002626.SZ,847046.1677,13.649510479468674
600816.SH,2816606.0283,14.851043182019305
002909.SZ,246456.0,12.41493875754624
603680.SH,993720.0,13.809210755815746
300593.SZ,201386.22,12.21297983587314
603833.SH,3946881.9165,15.188436436918508
600545.SH,1467049.6581,14.198763906654467
002676.SZ,241200.0,12.393381743835167
000566.SZ,766852.0975,13.550049229290677
002852.SZ,377723.0,12.841916401736654
002067.SZ,409627.713,12.923004009110095
601225.SH,8730000.0,15.982275927815785
600695.SH,241073.7819,12.392858314581417
000050.SZ,2470036.3995,14.719743445135252
601990.SH,2556588.1378,14.75418416887114
300669.SZ,162842.8,12.000540597261521
600332.SH,5698397.2762,15.555695513652344
002025.SZ,1189617.0,13.989141964543794
002915.SZ,259616.0,12.466958895194791
600113.SH,254561.4,12.447297343242223
603089.SH,176538.85,12.081296244448556
600131.SH,457241.5156,13.032967010804853
002628.SZ,420327.2426,12.948788835928125
600665.SH,312812.3526,12.653358777282774
300629.SZ,192700.0964,12.168890354661803
300382.SZ,339056.4651,12.733921936209205
600774.SH,248735.0102,12.42414339270259
603318.SH,488802.3597,13.099713514364694
000750.SZ,1454361.9803,14.190077860905799
300190.SZ,429037.4614,12.96929951670848
603908.SH,147718.35,11.903062699123451
002199.SZ,179903.9063,12.100178133432735
300109.SZ,367164.8032,12.813566081282538
000070.SZ,460214.1436,13.039447189705225
300566.SZ,249848.003,12.428608023944731
600892.SH,482258.1301,13.086234789309126
002290.SZ,230091.2888,12.346231416984345
002803.SZ,306124.0,12.631745527609688
603077.SH,1527806.2894,14.239343466719227
002826.SZ,257639.76,12.459317609128023
002027.SZ,11903760.9071,16.292364950764256
002121.SZ,828093.8417,13.6268817623319
000638.SZ,158103.4,11.97100452834267
002069.SZ,270222.6337,12.507001467469303
300099.SZ,331293.2312,12.710759157049992
002873.SZ,205854.768,12.234926189426767
002310.SZ,2798137.9588,14.84446473921078
300415.SZ,318816.0,12.672369412844583
002569.SZ,148970.64,11.911504518531423
600802.SH,307408.3011,12.635932113951043
002330.SZ,220880.0,12.305374846604035
603599.SH,568767.2612,13.251226598149401
000547.SZ,1256643.8005,14.043955074701943
002810.SZ,185858.904,12.13274308418229
300090.SZ,422384.935,12.953672345491956
300590.SZ,350080.0,12.7659169787757
000613.SZ,308756.8,12.64030919097329
300697.SZ,250224.0,12.430111795675996
600365.SH,184000.0,12.122691036591123
603606.SH,442275.2878,12.99968779026296
002140.SZ,311778.1393,12.650047121858615
002200.SZ,121527.7074,11.707897560209002
002068.SZ,546751.8242,13.211750274976064
002236.SZ,4139423.7536,15.236067146161986
300254.SZ,163730.088,12.00597454610362
002435.SZ,652438.6709,13.388472422803705
601088.SH,38983656.0918,17.4786530416884
600860.SH,207624.0,12.24348403052832
600765.SH,649632.672,13.384162362131327
600729.SH,1069576.3914,13.882773232162773
300467.SZ,552478.3713,13.222169564639456
002529.SZ,228280.0,12.338328224650644
000829.SZ,702332.0514,13.46216157886738
002585.SZ,777018.8731,13.563219918758785
002831.SZ,1874446.86,14.443824165863228
600891.SH,348935.9787,12.762643742236657
002463.SZ,1177597.6542,13.978987034937102
603959.SH,536883.2,13.19353584517794
300624.SZ,526960.0,13.174879923314574
000839.SZ,1536571.93,14.245064473645016
300274.SZ,997701.6582,13.813209570922869
600152.SH,263236.1891,12.480806965562058
300049.SZ,267788.0558,12.497951110049625
600540.SH,193549.4816,12.173288477624528
002686.SZ,273824.689,12.520243359429411
601311.SH,957841.0846,13.772437160729515
600358.SH,220152.3838,12.302075239197046
300648.SZ,260915.8,12.47195302889254
002382.SZ,1902062.9277,14.458449606555948
600616.SH,289215.9859,12.574929044018461
000889.SZ,807131.1682,13.601241472086341
300570.SZ,400654.4256,12.900854553195378
601519.SH,681781.1,13.432463917562494
002094.SZ,397524.8044,12.893012612135951
603067.SH,304612.0,12.626794114596287
601677.SH,606982.831,13.31625578463337
300379.SZ,379533.44,12.846697987877869
000685.SZ,1076831.2862,13.889533292242493
300268.SZ,157718.0,11.968563907211188
600202.SH,128802.4658,11.766035236879077
600675.SH,2602805.5601,14.772100482800163
603018.SH,495512.5713,13.113348003368788
002795.SZ,300400.0,12.612870198872116
603038.SH,169695.631,12.04176170545778
002030.SZ,1452885.6096,14.189062212405796
300239.SZ,196269.5077,12.187244032997567
601333.SH,2542989.783,14.748851026700551
300583.SZ,351827.0771,12.770895075634735
300636.SZ,152127.255,11.932472653516037
000411.SZ,268647.6801,12.501156060720463
603238.SH,190560.0,12.157722384589126
603429.SH,637840.0,13.365842747176377
603897.SH,466337.6,13.052665114330075
601158.SH,2659200.0,14.793535883643266
600539.SH,140070.0,11.849897576633092
000979.SZ,771935.3103,13.556656030547733
000021.SZ,909238.2863,13.720362479950744
603360.SH,224011.2,12.319451329587219
000875.SZ,635308.9381,13.361866676256868
002663.SZ,519012.3406,13.159682939514667
002572.SZ,2013069.3558,14.515171157977734
600187.SH,482949.0574,13.087666455850698
300153.SZ,263360.0,12.481277196470842
000861.SZ,580468.8875,13.271591482645865
002083.SZ,479424.0026,13.080340667730729
