ts_code,total_mv,ln_total_mv
600337.SH,697739.618,13.455601272033125
603856.SH,261030.0628,12.472390862813524
002304.SZ,19290953.388,16.77514680761082
600808.SH,2618231.6032,14.77800968723813
600845.SH,3200243.7071,14.978737523338797
601233.SH,2532870.7815,14.744863913667551
000935.SZ,1156612.1045,13.961005690240286
000509.SZ,213800.1273,12.272796872989181
300259.SZ,415007.2592,12.936051291108043
002584.SZ,286756.0468,12.566387122127608
300435.SZ,335332.032,12.722876460250475
002695.SZ,719171.029,13.485854479070131
300070.SZ,2352518.9646,14.670997211875703
601800.SH,17533413.2007,16.679618944202456
000949.SZ,362204.9421,12.799965469009814
000606.SZ,438803.0293,12.991805910960112
000959.SZ,1798392.464,14.40240374828127
601975.SH,1592417.8076,14.280764052914398
300357.SZ,1694841.408,14.343099729817478
300376.SZ,1070827.7238,13.883942481029074
600247.SH,149716.512,11.916498864926258
300679.SZ,809265.6,13.603882448711124
603757.SH,236352.872,12.373081187617831
600575.SH,1088153.0982,13.899992411755914
600200.SH,407868.9563,12.918701216255961
601698.SH,3688000.0,15.12059486365862
002746.SZ,755355.1004,13.534943249315527
600782.SH,1514643.2806,14.230690510851103
603676.SH,447534.0,13.011507791464522
000552.SZ,603760.3572,13.310932638584386
002709.SZ,951890.9657,13.766205775386501
002558.SZ,3664127.6769,15.114100850484542
000551.SZ,264853.2281,12.486931095306927
603368.SH,865046.2195,13.670538217434505
002292.SZ,825152.9912,13.623324092003015
603088.SH,156956.8,11.963725887231528
300776.SZ,882770.7525,13.690820822435288
300228.SZ,270880.9609,12.5094347446879
600146.SH,673936.98,13.420891884039229
300001.SZ,2011101.2712,14.514193026114384
600311.SH,297523.2,12.603247484120567
000887.SZ,1175649.7515,13.977331532723298
603106.SH,418418.0,12.944236211839977
601101.SH,724798.9563,13.493649593726426
603331.SH,208959.3521,12.249895024471982
603345.SH,1084764.25,13.896873240241748
601699.SH,2405092.9968,14.693099128882515
002750.SZ,446958.0,13.01021990944967
300318.SZ,332478.5015,12.714330479844826
300610.SZ,184884.36,12.127485827534752
603915.SH,839085.9214,13.640068389502652
002309.SZ,617225.2441,13.332989299639257
002800.SZ,147044.92,11.898493397312647
600105.SH,563016.9268,13.241064972033994
600547.SH,9165994.3993,16.031010933021125
002522.SZ,671182.5258,13.416796399529252
603199.SH,252793.12,12.440326725694627
000869.SZ,2129736.648,14.571508890605003
603166.SH,365206.1318,12.808217217813912
002549.SZ,357380.1,12.786555200246816
300024.SZ,2359082.3009,14.673783245827021
