date,buy_avg_open_price,buy_margin,buy_pnl,buy_quantity,contract_multiplier,last_price,margin,margin_rate,order_book_id,sell_avg_open_price,sell_margin,sell_pnl,sell_quantity,symbol
2017-02-22,0.0,0.0,0.0,0.0,300.0,2391.6,3587400.0,0.1,IH88,2294.402,3587400.0,-1457970.0,50.0,上证主力连续
2017-02-23,0.0,0.0,0.0,0.0,300.0,2380.8,3571200.0,0.1,IH88,2294.402,3571200.0,-1295970.0,50.0,上证主力连续
2017-02-24,0.0,0.0,0.0,0.0,300.0,2382.2,3573300.0,0.1,IH88,2294.402,3573300.0,-1316970.0,50.0,上证主力连续
2017-02-27,0.0,0.0,0.0,0.0,300.0,2365.8,3548700.0,0.1,IH88,2294.402,3548700.0,-1070970.0,50.0,上证主力连续
2017-02-28,0.0,0.0,0.0,0.0,300.0,2362.2,3543300.0,0.1,IH88,2294.402,3543300.0,-1016970.0,50.0,上证主力连续
2017-03-01,0.0,0.0,0.0,0.0,300.0,2364.0,3546000.0,0.1,IH88,2294.402,3546000.0,-1043970.0,50.0,上证主力连续
2017-03-02,0.0,0.0,0.0,0.0,300.0,2347.2,3520800.0,0.1,IH88,2294.402,3520800.0,-791970.0,50.0,上证主力连续
2017-03-03,0.0,0.0,0.0,0.0,300.0,2337.6,3506400.0,0.1,IH88,2294.402,3506400.0,-647970.0,50.0,上证主力连续
2017-03-06,0.0,0.0,0.0,0.0,300.0,2341.8,3512700.0,0.1,IH88,2294.402,3512700.0,-710970.0,50.0,上证主力连续
2017-03-07,0.0,0.0,0.0,0.0,300.0,2347.2,3520800.0,0.1,IH88,2294.402,3520800.0,-791970.0,50.0,上证主力连续
2017-03-08,0.0,0.0,0.0,0.0,300.0,2350.6,3525900.0,0.1,IH88,2294.402,3525900.0,-842970.0,50.0,上证主力连续
2017-03-09,0.0,0.0,0.0,0.0,300.0,2335.6,3503400.0,0.1,IH88,2294.402,3503400.0,-617970.0,50.0,上证主力连续
2017-03-10,0.0,0.0,0.0,0.0,300.0,2330.6,3495900.0,0.1,IH88,2294.402,3495900.0,-542970.0,50.0,上证主力连续
2017-03-13,0.0,0.0,0.0,0.0,300.0,2353.4,3530100.0,0.1,IH88,2294.402,3530100.0,-884970.0,50.0,上证主力连续
2017-03-14,0.0,0.0,0.0,0.0,300.0,2349.0,3523500.0,0.1,IH88,2294.402,3523500.0,-818970.0,50.0,上证主力连续
2017-03-15,0.0,0.0,0.0,0.0,300.0,2350.2,3525300.0,0.1,IH88,2294.402,3525300.0,-836970.0,50.0,上证主力连续
2017-03-16,0.0,0.0,0.0,0.0,300.0,2364.0,3546000.0,0.1,IH88,2294.402,3546000.0,-1043970.0,50.0,上证主力连续
2017-03-17,0.0,0.0,0.0,0.0,300.0,2335.0,3502500.0,0.1,IH88,2294.402,3502500.0,-608970.0,50.0,上证主力连续
2017-03-20,0.0,0.0,0.0,0.0,300.0,2340.2,3510300.0,0.1,IH88,2294.402,3510300.0,-686970.0,50.0,上证主力连续
2017-03-21,0.0,0.0,0.0,0.0,300.0,2346.2,3519300.0,0.1,IH88,2294.402,3519300.0,-776970.0,50.0,上证主力连续
2017-03-22,0.0,0.0,0.0,0.0,300.0,2331.8,3497700.0,0.1,IH88,2294.402,3497700.0,-560970.0,50.0,上证主力连续
2017-03-23,0.0,0.0,0.0,0.0,300.0,2338.8,3508200.0,0.1,IH88,2294.402,3508200.0,-665970.0,50.0,上证主力连续
2017-03-24,0.0,0.0,0.0,0.0,300.0,2364.8,3547200.0,0.1,IH88,2294.402,3547200.0,-1055970.0,50.0,上证主力连续
2017-03-27,0.0,0.0,0.0,0.0,300.0,2356.6,3534900.0,0.1,IH88,2294.402,3534900.0,-932970.0,50.0,上证主力连续
2017-03-28,0.0,0.0,0.0,0.0,300.0,2352.6,3528900.0,0.1,IH88,2294.402,3528900.0,-872970.0,50.0,上证主力连续
2017-03-29,0.0,0.0,0.0,0.0,300.0,2356.4,3534600.0,0.1,IH88,2294.402,3534600.0,-929970.0,50.0,上证主力连续
2017-03-30,0.0,0.0,0.0,0.0,300.0,2344.8,3517200.0,0.1,IH88,2294.402,3517200.0,-755970.0,50.0,上证主力连续
2017-03-31,0.0,0.0,0.0,0.0,300.0,2357.6,3536400.0,0.1,IH88,2294.402,3536400.0,-947970.0,50.0,上证主力连续
2017-04-05,0.0,0.0,0.0,0.0,300.0,2384.2,3576300.0,0.1,IH88,2294.402,3576300.0,-1346970.0,50.0,上证主力连续
2017-04-06,0.0,0.0,0.0,0.0,300.0,2384.0,3576000.0,0.1,IH88,2294.402,3576000.0,-1343970.0,50.0,上证主力连续
2017-04-07,0.0,0.0,0.0,0.0,300.0,2382.4,3573600.0,0.1,IH88,2294.402,3573600.0,-1319970.0,50.0,上证主力连续
2017-04-10,0.0,0.0,0.0,0.0,300.0,2377.4,3566100.0,0.1,IH88,2294.402,3566100.0,-1244970.0,50.0,上证主力连续
2017-04-11,0.0,0.0,0.0,0.0,300.0,2374.0,3561000.0,0.1,IH88,2294.402,3561000.0,-1193970.0,50.0,上证主力连续
2017-04-12,0.0,0.0,0.0,0.0,300.0,2369.6,3554400.0,0.1,IH88,2294.402,3554400.0,-1127970.0,50.0,上证主力连续
2017-04-13,0.0,0.0,0.0,0.0,300.0,2367.4,3551100.0,0.1,IH88,2294.402,3551100.0,-1094970.0,50.0,上证主力连续
2017-04-14,0.0,0.0,0.0,0.0,300.0,2349.8,3524700.0,0.1,IH88,2294.402,3524700.0,-830970.0,50.0,上证主力连续
2017-04-17,0.0,0.0,0.0,0.0,300.0,2352.8,3529200.0,0.1,IH88,2294.402,3529200.0,-875970.0,50.0,上证主力连续
2017-04-18,0.0,0.0,0.0,0.0,300.0,2338.0,3507000.0,0.1,IH88,2294.402,3507000.0,-653970.0,50.0,上证主力连续
2017-04-19,0.0,0.0,0.0,0.0,300.0,2321.8,3482700.0,0.1,IH88,2294.402,3482700.0,-410970.0,50.0,上证主力连续
2017-04-20,0.0,0.0,0.0,0.0,300.0,2325.2,3487800.0,0.1,IH88,2294.402,3487800.0,-461970.0,50.0,上证主力连续
2017-04-21,0.0,0.0,0.0,0.0,300.0,2331.4,3497100.0,0.1,IH88,2294.402,3497100.0,-554970.0,50.0,上证主力连续
2017-04-24,0.0,0.0,0.0,0.0,300.0,2326.0,3489000.0,0.1,IH88,2294.402,3489000.0,-473970.0,50.0,上证主力连续
2017-04-25,0.0,0.0,0.0,0.0,300.0,2334.8,3502200.0,0.1,IH88,2294.402,3502200.0,-605970.0,50.0,上证主力连续
2017-04-26,0.0,0.0,0.0,0.0,300.0,2334.8,3502200.0,0.1,IH88,2294.402,3502200.0,-605970.0,50.0,上证主力连续
2017-04-27,0.0,0.0,0.0,0.0,300.0,2340.6,3510900.0,0.1,IH88,2294.402,3510900.0,-692970.0,50.0,上证主力连续
2017-04-28,0.0,0.0,0.0,0.0,300.0,2336.0,3504000.0,0.1,IH88,2294.402,3504000.0,-623970.0,50.0,上证主力连续
2017-05-02,0.0,0.0,0.0,0.0,300.0,2328.6,3492900.0,0.1,IH88,2294.402,3492900.0,-512970.0,50.0,上证主力连续
2017-05-03,0.0,0.0,0.0,0.0,300.0,2323.6,3485400.0,0.1,IH88,2294.402,3485400.0,-437970.0,50.0,上证主力连续
2017-05-04,0.0,0.0,0.0,0.0,300.0,2316.2,3474300.0,0.1,IH88,2294.402,3474300.0,-326970.0,50.0,上证主力连续
2017-05-05,0.0,0.0,0.0,0.0,300.0,2309.4,3464100.0,0.1,IH88,2294.402,3464100.0,-224970.0,50.0,上证主力连续
2017-05-08,0.0,0.0,0.0,0.0,300.0,2313.2,3469800.0,0.1,IH88,2294.402,3469800.0,-281970.0,50.0,上证主力连续
2017-05-09,0.0,0.0,0.0,0.0,300.0,2313.6,3470400.0,0.1,IH88,2294.402,3470400.0,-287970.0,50.0,上证主力连续
2017-05-10,0.0,0.0,0.0,0.0,300.0,2320.6,3480900.0,0.1,IH88,2294.402,3480900.0,-392970.0,50.0,上证主力连续
2017-05-11,0.0,0.0,0.0,0.0,300.0,2334.0,3501000.0,0.1,IH88,2294.402,3501000.0,-593970.0,50.0,上证主力连续
2017-05-12,0.0,0.0,0.0,0.0,300.0,2365.8,3548700.0,0.1,IH88,2294.402,3548700.0,-1070970.0,50.0,上证主力连续
2017-05-15,0.0,0.0,0.0,0.0,300.0,2372.8,3559200.0,0.1,IH88,2294.402,3559200.0,-1175970.0,50.0,上证主力连续
2017-05-16,0.0,0.0,0.0,0.0,300.0,2379.8,3569700.0,0.1,IH88,2294.402,3569700.0,-1280970.0,50.0,上证主力连续
2017-05-17,0.0,0.0,0.0,0.0,300.0,2351.0,3526500.0,0.1,IH88,2294.402,3526500.0,-848970.0,50.0,上证主力连续
2017-05-18,0.0,0.0,0.0,0.0,300.0,2345.8,3518700.0,0.1,IH88,2294.402,3518700.0,-770970.0,50.0,上证主力连续
2017-05-19,0.0,0.0,0.0,0.0,300.0,2348.4,3522600.0,0.1,IH88,2294.402,3522600.0,-809970.0,50.0,上证主力连续
2017-05-22,0.0,0.0,0.0,0.0,300.0,2365.8,3548700.0,0.1,IH88,2294.402,3548700.0,-1070970.0,50.0,上证主力连续
2017-05-23,0.0,0.0,0.0,0.0,300.0,2394.4,3591600.0,0.1,IH88,2294.402,3591600.0,-1499970.0,50.0,上证主力连续
2017-05-24,0.0,0.0,0.0,0.0,300.0,2391.4,3587100.0,0.1,IH88,2294.402,3587100.0,-1454970.0,50.0,上证主力连续
2017-05-25,0.0,0.0,0.0,0.0,300.0,2468.4,3702600.0,0.1,IH88,2294.402,3702600.0,-2609970.0,50.0,上证主力连续
2017-05-26,0.0,0.0,0.0,0.0,300.0,2464.4,3696600.0,0.1,IH88,2294.402,3696600.0,-2549970.0,50.0,上证主力连续
2017-05-31,0.0,0.0,0.0,0.0,300.0,2473.0,3709500.0,0.1,IH88,2294.402,3709500.0,-2678970.0,50.0,上证主力连续
2017-06-01,0.0,0.0,0.0,0.0,300.0,2492.2,3738300.0,0.1,IH88,2294.402,3738300.0,-2966970.0,50.0,上证主力连续
2017-06-02,0.0,0.0,0.0,0.0,300.0,2469.6,3704400.0,0.1,IH88,2294.402,3704400.0,-2627970.0,50.0,上证主力连续
2017-06-05,0.0,0.0,0.0,0.0,300.0,2440.2,3660300.0,0.1,IH88,2294.402,3660300.0,-2186970.0,50.0,上证主力连续
2017-06-06,0.0,0.0,0.0,0.0,300.0,2457.6,3686400.0,0.1,IH88,2294.402,3686400.0,-2447970.0,50.0,上证主力连续
2017-06-07,0.0,0.0,0.0,0.0,300.0,2478.0,3717000.0,0.1,IH88,2294.402,3717000.0,-2753970.0,50.0,上证主力连续
2017-06-08,0.0,0.0,0.0,0.0,300.0,2502.4,3753600.0,0.1,IH88,2294.402,3753600.0,-3119970.0,50.0,上证主力连续
2017-06-09,0.0,0.0,0.0,0.0,300.0,2514.6,3771900.0,0.1,IH88,2294.402,3771900.0,-3302970.0,50.0,上证主力连续
2017-06-12,0.0,0.0,0.0,0.0,300.0,2508.8,3763200.0,0.1,IH88,2294.402,3763200.0,-3215970.0,50.0,上证主力连续
2017-06-13,0.0,0.0,0.0,0.0,300.0,2507.0,3760500.0,0.1,IH88,2294.402,3760500.0,-3188970.0,50.0,上证主力连续
2017-06-14,0.0,0.0,0.0,0.0,300.0,2474.8,3712200.0,0.1,IH88,2294.402,3712200.0,-2705970.0,50.0,上证主力连续
2017-06-15,0.0,0.0,0.0,0.0,300.0,2439.0,3658500.0,0.1,IH88,2294.402,3658500.0,-2168970.0,50.0,上证主力连续
2017-06-16,0.0,0.0,0.0,0.0,300.0,2426.6,3639900.0,0.1,IH88,2294.402,3639900.0,-1982970.0,50.0,上证主力连续
2017-06-19,0.0,0.0,0.0,0.0,300.0,2468.8,3703200.0,0.1,IH88,2294.402,3703200.0,-2615970.0,50.0,上证主力连续
2017-06-20,0.0,0.0,0.0,0.0,300.0,2454.4,3681600.0,0.1,IH88,2294.402,3681600.0,-2399970.0,50.0,上证主力连续
2017-06-21,0.0,0.0,0.0,0.0,300.0,2480.2,3720300.0,0.1,IH88,2294.402,3720300.0,-2786970.0,50.0,上证主力连续
2017-06-22,0.0,0.0,0.0,0.0,300.0,2489.4,3734100.0,0.1,IH88,2294.402,3734100.0,-2924970.0,50.0,上证主力连续
2017-06-23,0.0,0.0,0.0,0.0,300.0,2515.8,3773700.0,0.1,IH88,2294.402,3773700.0,-3320970.0,50.0,上证主力连续
2017-06-26,0.0,0.0,0.0,0.0,300.0,2525.4,3788100.0,0.1,IH88,2294.402,3788100.0,-3464970.0,50.0,上证主力连续
2017-06-27,0.0,0.0,0.0,0.0,300.0,2535.6,3803400.0,0.1,IH88,2294.402,3803400.0,-3617970.0,50.0,上证主力连续
2017-06-28,0.0,0.0,0.0,0.0,300.0,2515.2,3772800.0,0.1,IH88,2294.402,3772800.0,-3311970.0,50.0,上证主力连续
2017-06-29,0.0,0.0,0.0,0.0,300.0,2532.0,3798000.0,0.1,IH88,2294.402,3798000.0,-3563970.0,50.0,上证主力连续
2017-06-30,0.0,0.0,0.0,0.0,300.0,2524.0,3786000.0,0.1,IH88,2294.402,3786000.0,-3443970.0,50.0,上证主力连续
2017-07-03,0.0,0.0,0.0,0.0,300.0,2509.0,3763500.0,0.1,IH88,2294.402,3763500.0,-3218970.0,50.0,上证主力连续
2017-07-04,0.0,0.0,0.0,0.0,300.0,2482.6,3723900.0,0.1,IH88,2294.402,3723900.0,-2822970.0,50.0,上证主力连续
2017-07-05,0.0,0.0,0.0,0.0,300.0,2532.0,3798000.0,0.1,IH88,2294.402,3798000.0,-3563970.0,50.0,上证主力连续
2017-07-06,0.0,0.0,0.0,0.0,300.0,2531.4,3797100.0,0.1,IH88,2294.402,3797100.0,-3554970.0,50.0,上证主力连续
2017-07-07,0.0,0.0,0.0,0.0,300.0,2523.4,3785100.0,0.1,IH88,2294.402,3785100.0,-3434970.0,50.0,上证主力连续
2017-07-10,0.0,0.0,0.0,0.0,300.0,2536.2,3804300.0,0.1,IH88,2294.402,3804300.0,-3626970.0,50.0,上证主力连续
2017-07-11,0.0,0.0,0.0,0.0,300.0,2567.0,3850500.0,0.1,IH88,2294.402,3850500.0,-4088970.0,50.0,上证主力连续
2017-07-12,0.0,0.0,0.0,0.0,300.0,2554.4,3831600.0,0.1,IH88,2294.402,3831600.0,-3899970.0,50.0,上证主力连续
2017-07-13,0.0,0.0,0.0,0.0,300.0,2597.6,3896400.0,0.1,IH88,2294.402,3896400.0,-4547970.0,50.0,上证主力连续
2017-07-14,0.0,0.0,0.0,0.0,300.0,2626.2,3939300.0,0.1,IH88,2294.402,3939300.0,-4976970.0,50.0,上证主力连续
2017-07-17,0.0,0.0,0.0,0.0,300.0,2630.8,3946200.0,0.1,IH88,2294.402,3946200.0,-5045970.0,50.0,上证主力连续
2017-07-18,0.0,0.0,0.0,0.0,300.0,2619.2,3928800.0,0.1,IH88,2294.402,3928800.0,-4871970.0,50.0,上证主力连续
2017-07-19,0.0,0.0,0.0,0.0,300.0,2663.2,3994800.0,0.1,IH88,2294.402,3994800.0,-5531970.0,50.0,上证主力连续
2017-07-20,0.0,0.0,0.0,0.0,300.0,2670.0,4005000.0,0.1,IH88,2294.402,4005000.0,-5633970.0,50.0,上证主力连续
2017-07-21,0.0,0.0,0.0,0.0,300.0,2640.2,3960300.0,0.1,IH88,2294.402,3960300.0,-5186970.0,50.0,上证主力连续
2017-07-24,0.0,0.0,0.0,0.0,300.0,2663.0,3994500.0,0.1,IH88,2294.402,3994500.0,-5528970.0,50.0,上证主力连续
2017-07-25,0.0,0.0,0.0,0.0,300.0,2642.8,3964200.0,0.1,IH88,2294.402,3964200.0,-5225970.0,50.0,上证主力连续
2017-07-26,0.0,0.0,0.0,0.0,300.0,2632.0,3948000.0,0.1,IH88,2294.402,3948000.0,-5063970.0,50.0,上证主力连续
2017-07-27,0.0,0.0,0.0,0.0,300.0,2633.0,3949500.0,0.1,IH88,2294.402,3949500.0,-5078970.0,50.0,上证主力连续
2017-07-28,0.0,0.0,0.0,0.0,300.0,2635.6,3953400.0,0.1,IH88,2294.402,3953400.0,-5117970.0,50.0,上证主力连续
2017-07-31,0.0,0.0,0.0,0.0,300.0,2638.6,3957900.0,0.1,IH88,2294.402,3957900.0,-5162970.0,50.0,上证主力连续
2017-08-01,0.0,0.0,0.0,0.0,300.0,2682.0,4023000.0,0.1,IH88,2294.402,4023000.0,-5813970.0,50.0,上证主力连续
2017-08-02,0.0,0.0,0.0,0.0,300.0,2686.8,4030200.0,0.1,IH88,2294.402,4030200.0,-5885970.0,50.0,上证主力连续
2017-08-03,0.0,0.0,0.0,0.0,300.0,2646.2,3969300.0,0.1,IH88,2294.402,3969300.0,-5276970.0,50.0,上证主力连续
2017-08-04,0.0,0.0,0.0,0.0,300.0,2626.6,3939900.0,0.1,IH88,2294.402,3939900.0,-4982970.0,50.0,上证主力连续
2017-08-07,0.0,0.0,0.0,0.0,300.0,2635.6,3953400.0,0.1,IH88,2294.402,3953400.0,-5117970.0,50.0,上证主力连续
2017-08-08,0.0,0.0,0.0,0.0,300.0,2636.8,3955200.0,0.1,IH88,2294.402,3955200.0,-5135970.0,50.0,上证主力连续
2017-08-09,0.0,0.0,0.0,0.0,300.0,2617.6,3926400.0,0.1,IH88,2294.402,3926400.0,-4847970.0,50.0,上证主力连续
2017-08-10,0.0,0.0,0.0,0.0,300.0,2607.2,3910800.0,0.1,IH88,2294.402,3910800.0,-4691970.0,50.0,上证主力连续
2017-08-11,0.0,0.0,0.0,0.0,300.0,2563.8,3845700.0,0.1,IH88,2294.402,3845700.0,-4040970.0,50.0,上证主力连续
2017-08-14,0.0,0.0,0.0,0.0,300.0,2586.6,3879900.0,0.1,IH88,2294.402,3879900.0,-4382970.0,50.0,上证主力连续
2017-08-15,0.0,0.0,0.0,0.0,300.0,2605.0,3907500.0,0.1,IH88,2294.402,3907500.0,-4658970.0,50.0,上证主力连续
2017-08-16,0.0,0.0,0.0,0.0,300.0,2593.0,3889500.0,0.1,IH88,2294.402,3889500.0,-4478970.0,50.0,上证主力连续
2017-08-17,0.0,0.0,0.0,0.0,300.0,2605.0,3907500.0,0.1,IH88,2294.402,3907500.0,-4658970.0,50.0,上证主力连续
2017-08-18,0.0,0.0,0.0,0.0,300.0,2616.2,3924300.0,0.1,IH88,2294.402,3924300.0,-4826970.0,50.0,上证主力连续
2017-08-21,0.0,0.0,0.0,0.0,300.0,2617.4,3926100.0,0.1,IH88,2294.402,3926100.0,-4844970.0,50.0,上证主力连续
2017-08-22,0.0,0.0,0.0,0.0,300.0,2645.2,3967800.0,0.1,IH88,2294.402,3967800.0,-5261970.0,50.0,上证主力连续
2017-08-23,0.0,0.0,0.0,0.0,300.0,2664.2,3996300.0,0.1,IH88,2294.402,3996300.0,-5546970.0,50.0,上证主力连续
2017-08-24,0.0,0.0,0.0,0.0,300.0,2653.0,3979500.0,0.1,IH88,2294.402,3979500.0,-5378970.0,50.0,上证主力连续
2017-08-25,0.0,0.0,0.0,0.0,300.0,2714.8,4072200.0,0.1,IH88,2294.402,4072200.0,-6305970.0,50.0,上证主力连续
2017-08-28,0.0,0.0,0.0,0.0,300.0,2744.8,4117200.0,0.1,IH88,2294.402,4117200.0,-6755970.0,50.0,上证主力连续
2017-08-29,0.0,0.0,0.0,0.0,300.0,2747.4,4121100.0,0.1,IH88,2294.402,4121100.0,-6794970.0,50.0,上证主力连续
2017-08-30,0.0,0.0,0.0,0.0,300.0,2731.6,4097400.0,0.1,IH88,2294.402,4097400.0,-6557970.0,50.0,上证主力连续
2017-08-31,0.0,0.0,0.0,0.0,300.0,2724.8,4087200.0,0.1,IH88,2294.402,4087200.0,-6455970.0,50.0,上证主力连续
2017-09-01,0.0,0.0,0.0,0.0,300.0,2717.2,4075800.0,0.1,IH88,2294.402,4075800.0,-6341970.0,50.0,上证主力连续
2017-09-04,0.0,0.0,0.0,0.0,300.0,2717.6,4076400.0,0.1,IH88,2294.402,4076400.0,-6347970.0,50.0,上证主力连续
2017-09-05,0.0,0.0,0.0,0.0,300.0,2732.4,4098600.0,0.1,IH88,2294.402,4098600.0,-6569970.0,50.0,上证主力连续
2017-09-06,0.0,0.0,0.0,0.0,300.0,2715.8,4073700.0,0.1,IH88,2294.402,4073700.0,-6320970.0,50.0,上证主力连续
2017-09-07,0.0,0.0,0.0,0.0,300.0,2694.4,4041600.0,0.1,IH88,2294.402,4041600.0,-5999970.0,50.0,上证主力连续
2017-09-08,0.0,0.0,0.0,0.0,300.0,2688.8,4033200.0,0.1,IH88,2294.402,4033200.0,-5915970.0,50.0,上证主力连续
2017-09-11,0.0,0.0,0.0,0.0,300.0,2684.4,4026600.0,0.1,IH88,2294.402,4026600.0,-5849970.0,50.0,上证主力连续
2017-09-12,0.0,0.0,0.0,0.0,300.0,2699.6,4049400.0,0.1,IH88,2294.402,4049400.0,-6077970.0,50.0,上证主力连续
2017-09-13,0.0,0.0,0.0,0.0,300.0,2689.2,4033800.0,0.1,IH88,2294.402,4033800.0,-5921970.0,50.0,上证主力连续
2017-09-14,0.0,0.0,0.0,0.0,300.0,2672.4,4008600.0,0.1,IH88,2294.402,4008600.0,-5669970.0,50.0,上证主力连续
2017-09-15,0.0,0.0,0.0,0.0,300.0,2681.0,4021500.0,0.1,IH88,2294.402,4021500.0,-5798970.0,50.0,上证主力连续
2017-09-18,0.0,0.0,0.0,0.0,300.0,2688.8,4033200.0,0.1,IH88,2294.402,4033200.0,-5915970.0,50.0,上证主力连续
2017-09-19,0.0,0.0,0.0,0.0,300.0,2677.2,4015800.0,0.1,IH88,2294.402,4015800.0,-5741970.0,50.0,上证主力连续
2017-09-20,0.0,0.0,0.0,0.0,300.0,2675.2,4012800.0,0.1,IH88,2294.402,4012800.0,-5711970.0,50.0,上证主力连续
2017-09-21,0.0,0.0,0.0,0.0,300.0,2686.2,4029300.0,0.1,IH88,2294.402,4029300.0,-5876970.0,50.0,上证主力连续
2017-09-22,0.0,0.0,0.0,0.0,300.0,2684.2,4026300.0,0.1,IH88,2294.402,4026300.0,-5846970.0,50.0,上证主力连续
2017-09-25,0.0,0.0,0.0,0.0,300.0,2682.2,4023300.0,0.1,IH88,2294.402,4023300.0,-5816970.0,50.0,上证主力连续
2017-09-26,0.0,0.0,0.0,0.0,300.0,2684.8,4027200.0,0.1,IH88,2294.402,4027200.0,-5855970.0,50.0,上证主力连续
2017-09-27,0.0,0.0,0.0,0.0,300.0,2667.8,4001700.0,0.1,IH88,2294.402,4001700.0,-5600970.0,50.0,上证主力连续
2017-09-28,0.0,0.0,0.0,0.0,300.0,2672.0,4008000.0,0.1,IH88,2294.402,4008000.0,-5663970.0,50.0,上证主力连续
2017-09-29,0.0,0.0,0.0,0.0,300.0,2682.8,4024200.0,0.1,IH88,2294.402,4024200.0,-5825970.0,50.0,上证主力连续
2017-10-09,0.0,0.0,0.0,0.0,300.0,2701.2,4051800.0,0.1,IH88,2294.402,4051800.0,-6101970.0,50.0,上证主力连续
