STOCK,50000000.0
alpha,-0.068
annualized_returns,0.024
benchmark_annualized_returns,0.106
benchmark_total_returns,0.339
beta,0.878
cash,33811.804
downside_risk,0.053
end_date,2019-12-31
information_ratio,-1.14
max_drawdown,0.266
run_type,BACKTEST
sharpe,0.077
sortino,0.016
start_date,2017-01-03
strategy_file,../src/cr.py
strategy_name,cr
total_returns,0.07
total_value,53485810.385
tracking_error,0.069
unit_net_value,1.07
units,50000000.0
volatility,0.172
